,validDate,stoxxId,currency,adjustedOpenPrice,adjustedOpenNet,adjustedOpenGross,adjustmentFactor,closePrice,freeFloat,shares,Capfactor
6804,20240229,TW02TK,TWD,33.1,33.1,33.1,,32.8,0.7921,518346282.0,1.0
6805,20240229,401224,TRY,109.5,109.5,109.5,,106.4,0.3864,323750000.0,1.0
6806,20240229,CN0XYU,CNY,6.48,6.48,6.48,,6.65,0.5968,381512820.0,
6807,20240229,US31B1,USD,438.71,438.71,438.71,,437.14,1.0,42078410.0,1.0
6808,20240229,IN10JP,INR,744.75,744.75,744.75,,740.0,0.4306,109934177.0,1.0
6809,20240229,KR80CV,KRW,594.0,594.0,594.0,,595.0,0.6574,100800450.0,1.0
6810,20240229,NO802L,NOK,8.16,8.16,8.16,,8.44,1.0,98313892.0,1.0
6811,20240229,GB20G9,GBP,4.834,4.834,4.834,,4.876,0.7199,191897854.0,1.0
6812,20240229,CA11BZ,CAD,70.44,70.44,70.44,,72.07,1.0,63743828.0,0.49
6813,20240229,CA201P,CAD,0.235,0.235,0.235,,0.23,0.7059,864682494.0,1.0
6814,20240229,755087,EUR,154.5,154.5,154.5,,155.3,0.67,33496904.0,1.0
6815,20240229,CN0EP2,CNY,6.75,6.75,6.75,,6.88,0.1548,8663422814.0,
6816,20240229,US80RL,USD,137.5,137.5,137.5,,127.9,1.0,93546681.0,1.0
6817,20240229,US035U,USD,4.19,4.19,4.19,,4.18,0.6211,1000000000.0,
6818,20240229,MY407V,MYR,2.27,2.27,2.27,,2.3,0.2102,5529533375.0,1.0
6819,20240229,612871,SGD,5.0,5.0,5.0,,5.1,0.5069,1787547462.0,1.0
6820,20240229,US40C2,USD,137.43,137.43,137.43,,139.78,1.0,5725000000.0,1.0
6821,20240229,619027,HKD,40.5,40.5,40.5,,39.75,0.7187,3830044500.0,1.0
6822,20240229,IN0128,USD,64.5,64.5,64.5,,65.2,0.9206,616466158.0,
6823,20240229,CN20VW,CNY,20.88,20.88,20.88,,21.79,0.609,199062500.0,
6824,20240229,PL00CM,PLN,3.738,3.738,3.738,,3.65,0.4878,150270000.0,1.0
6825,20240229,CN1MYK,CNY,10.56,10.56,10.56,,10.81,0.4936,593069389.0,
6826,20240229,US31A0,USD,61.86,61.86,61.86,,62.44,1.0,101560802.0,1.0
6827,20240229,KR17L4,KRW,4180.0,4180.0,4180.0,,4210.0,0.2493,65429516.0,1.0
6828,20240229,PH254,HKD,5.66,5.66,5.66,,6.08,0.345,3189416370.0,1.0
6829,20240229,IN30HP,INR,921.95,921.95,921.95,,921.2,0.2854,85028407.0,1.0
6830,20240229,IL0159,ILS,3.081,3.081,3.081,,3.18,0.6303,21511876.0,1.0
6831,20240229,SG00FN,SGD,0.725,0.725,0.725,,0.675,0.4054,1484904100.0,1.0
6832,20240229,KR639T,KRW,165800.0,165800.0,165800.0,,164500.0,0.4572,4850000.0,1.0
6833,20240229,096970,GBP,4.902,4.902,4.902,,4.898,0.5,505596597.0,1.0
6834,20240229,CN22RU,CNY,3.48,3.48,3.48,,3.58,0.6432,1212152157.0,
6835,20240229,AU30GN,AUD,0.19,0.19,0.19,,0.18,1.0,1797707780.0,1.0
6836,20240229,CN5037,CNY,2.12,2.12,2.12,,2.14,0.8626,879774351.0,
6837,20240229,MY60A0,MYR,3.94,3.94,3.94,,3.91,0.7414,455123859.0,1.0
6838,20240229,KR63P9,KRW,33150.0,33150.0,33150.0,,32600.0,0.674,9085607.0,1.0
6839,20240229,HK0067,HKD,4.84,4.84,4.84,,4.84,0.923,3933468000.0,1.0
6840,20240229,024249,GBP,56.4,56.4,56.4,,56.16,1.0,101333904.0,1.0
6841,20240229,SG801H,USD,0.128,0.128,0.128,,0.125,0.7354,1044450254.0,1.0
6842,20240229,PK220D,PKR,38.99,38.99,38.99,,38.39,0.4478,1073346232.0,
6843,20240229,CN1DZC,CNY,8.94,8.94,8.94,,9.2,0.6545,689969346.0,
6844,20240229,648008,HKD,2.07,2.07,2.07,,2.08,0.3467,3132894615.0,1.0
6845,20240229,CN0Q6V,HKD,23.05,23.05,23.05,,23.0,0.8889,547329400.0,1.0
6846,20240229,US11H5,USD,125.63,125.63,125.63,,127.05,1.0,241077780.0,1.0
6847,20240229,TH20EQ,THB,11.2,11.2,11.2,,11.2,0.4484,13151198025.0,0.3450045
6848,20240229,CN247C,USD,2.011,2.011,2.011,,2.016,0.7651,1328000000.0,1.0
6849,20240229,TH50O3,THB,2.16,2.16,2.16,,2.06,0.5631,730344251.0,0.8701829
6850,20240229,PL303G,PLN,89.6,89.6,89.6,,95.9,0.6809,130553991.0,1.0
6851,20240229,IN04KT,INR,2153.55,2153.55,2153.55,,2172.1,0.25,169406034.0,1.0
6852,20240229,ZA20NY,ZAR,86.0,86.0,86.0,,87.64,0.8671,86877600.0,1.0
6853,20240229,US05I9,USD,29.96,29.96,29.96,,29.48,1.0,163797000.0,1.0
6854,20240229,CN0458,CNY,3.33,3.33,3.33,,3.35,0.7764,1657463906.0,
6855,20240229,649668,JPY,10090.0,10090.0,10090.0,,10080.0,0.7161,143500000.0,1.0
6856,20240229,CN21JL,CNY,7.42,7.42,7.42,,8.16,0.8102,3257817490.0,
6857,20240229,CN26FM,CNY,10.67,10.67,10.67,,11.07,0.5236,1265730523.0,
6858,20240229,US30E3,USD,108.26,108.26,108.26,,110.29,1.0,33326647.0,1.0
6859,20240229,CN50BF,CNY,14.72,14.72,14.72,,16.19,0.8327,466795809.0,
6860,20240229,SONO,USD,56.55,56.55,56.55,,56.68,1.0,97956364.0,1.0
6861,20240229,US61JC,USD,26.32,26.32,26.32,,27.21,1.0,178471908.0,1.0
6862,20240229,KR646R,KRW,4430.0,4430.0,4430.0,,4405.0,0.7029,15391605.0,1.0
6863,20240229,CN1718,CNY,4.34,4.34,4.34,,4.48,0.7106,1314925152.0,
6864,20240229,SJMA,USD,121.83,121.83,121.83,,120.17,1.0,106132398.0,1.0
6865,20240229,CN52AG,CNY,9.04,9.04,9.04,,9.14,0.6096,469144503.0,
6866,20240229,CN54HP,CNY,6.09,6.09,6.09,,6.42,0.5766,740360305.0,
6867,20240229,JP029J,JPY,4100.0,4100.0,4100.0,,4170.0,0.3299,22263000.0,
6868,20240229,US06RJ,USD,30.61,30.61,30.61,,30.34,0.9246,444886039.0,1.0
6869,20240229,CN624B,CNY,14.37,14.37,14.37,,14.73,0.6142,910357545.0,
6870,20240229,CN63X5,CNY,2.26,2.26,2.26,,2.49,0.7737,1136400000.0,
6871,20240229,IN0BM2,INR,4286.0,4286.0,4286.0,,4339.0,0.3648,30659976.0,1.0
6872,20240229,US07KD,USD,204.75,204.75,204.75,,208.53,1.0,55199220.0,1.0
6873,20240229,DE3082,EUR,25.61,25.61,25.61,,25.8,0.854,814644998.0,1.0
6874,20240229,JP00IQ,JPY,2263.0,2263.0,2263.0,,2240.0,0.9336,86903541.0,1.0
6875,20240229,CN0JP7,CNY,9.21,9.21,9.21,,9.65,0.813,805939190.0,
6876,20240229,CN0D4G,CNY,2.66,2.66,2.66,,2.72,0.5484,3076942219.0,
6877,20240229,598475,DKK,311.6,311.6,311.6,,309.8,0.6315,34000000.0,1.0
6878,20240229,GB10JB,USD,38.49,38.49,38.49,,39.18,1.0,3876824464.0,
6879,20240229,CN71EL,CNY,3.74,3.74,3.74,,3.83,0.7098,3447519700.0,
6880,20240229,CN72W4,CNY,11.31,11.31,11.31,,11.82,0.5723,223065068.0,
6881,20240229,JP705K,JPY,40220.0,40220.0,40220.0,,39950.0,1.0,94286400.0,1.0
6882,20240229,US70E7,USD,81.36,81.36,81.36,,82.72,1.0,76800000.0,1.0
6883,20240229,IN70CO,INR,405.05,405.05,405.05,,406.15,0.7696,538650925.0,1.0
6884,20240229,ES104B,USD,4.13,4.13,4.13,,4.11,1.0,16184146059.0,
6885,20240229,CN1OOC,CNY,67.88,67.88,67.88,,70.18,0.4659,121170892.0,
6886,20240229,PL10JU,PLN,7.88,7.88,7.88,,7.94,0.4945,75042226.0,1.0
6887,20240229,601692,JPY,2237.0,2237.0,2237.0,,2243.0,0.5976,69588856.0,1.0
6888,20240229,MY23F4,MYR,19.08,19.08,19.08,,19.06,0.49,308078000.0,1.0
6889,20240229,IN12IQ,INR,2122.4,2122.4,2122.4,,2100.0,0.484,110720000.0,1.0
6890,20240229,CH8034,CHF,66.3,66.3,66.3,,66.8,0.675,15615723.0,1.0
6891,20240229,CN81T1,CNY,9.82,9.82,9.82,,9.89,0.3216,1378000000.0,
6892,20240229,IN819N,INR,49.05,49.05,49.05,,49.55,0.9246,511168708.0,1.0
6893,20240229,KR820L,KRW,2625.0,2625.0,2625.0,,2510.0,0.834,42581037.0,1.0
6894,20240229,US9BX3,USD,15.13,15.13,15.13,,15.11,1.0,30410582.0,1.0
6895,20240229,US9CT0,USD,97.51,97.51,97.51,,97.99,1.0,28039830.0,1.0
6896,20240229,CN15GL,CNY,11.4,11.4,11.4,,12.16,0.7375,237171371.0,
6897,20240229,PZN,USD,14.81,14.81,14.81,,15.23,1.0,113605141.0,1.0
6898,20240229,FR502D,EUR,20.96,20.96,20.96,,21.1,0.7614,234000047.0,1.0
6899,20240229,CN0UKD,CNY,8.57,8.57,8.57,,8.93,0.8276,712285832.0,
6900,20240229,EG0071,EGP,19.0,19.0,19.0,,18.81,0.7436,1167684806.0,1.0
6901,20240229,PK20BM,PKR,24.76,24.76,24.76,,24.8,0.6355,240119029.0,
6902,20240229,244664,CAD,3.5,3.5,3.5,,3.54,1.0,481153584.0,1.0
6903,20240229,US9FLV,USD,6.2,6.2,6.2,,6.43,1.0,85088163.0,1.0
6904,20240229,US12VK,USD,1.7,1.7,1.7,,1.72,1.0,482914158.0,1.0
6905,20240229,US13RH,USD,1.02,1.02,1.02,,1.58,0.8425,11993615.0,1.0
6906,20240229,US15NF,USD,13.98,13.98,13.98,,13.43,0.8053,136151222.0,1.0
6907,20240229,BE10D3,EUR,3.0,3.0,3.0,,3.0,0.776,35824154.0,1.0
6908,20240229,HK12QU,HKD,1.57,1.57,1.57,,1.57,0.7098,768428910.0,1.0
6909,20240229,KR1AQC,KRW,2180.0,2180.0,2180.0,,2185.0,0.8274,47971766.0,1.0
6910,20240229,GB80DC,GBP,0.9495,0.9495,0.9495,,0.9645,0.8404,1404105498.0,1.0
6911,20240229,CN82KT,CNY,2.74,2.74,2.74,,2.81,0.6645,966853708.0,
6912,20240229,674425,JPY,2847.0,2847.0,2847.0,,2815.0,1.0,80599442.0,1.0
6913,20240229,RHI,USD,80.17,80.17,80.17,,80.4,1.0,105894955.0,1.0
6914,20240229,CN50QU,CNY,12.25,12.25,12.25,,12.8,0.7119,286548830.0,
6915,20240229,CN51MR,CNY,5.46,5.46,5.46,,5.73,0.6444,563564960.0,
6916,20240229,CN53T0,CNY,5.55,5.55,5.55,,5.79,0.6987,1001914821.0,
6917,20240229,CN56LV,CNY,6.7,6.7,6.7,,6.96,0.6849,411575863.0,
6918,20240229,MY206S,MYR,1.53,1.53,1.53,,1.53,0.4067,1037508399.0,
6919,20240229,572670,EUR,63.76,63.76,63.76,,62.88,0.8455,70400000.0,1.0
6920,20240229,US063V,USD,58.26,58.26,58.26,,46.12,0.9309,57506462.0,1.0
6921,20240229,BR05Z6,BRL,5.32,5.32,5.32,,5.22,1.0,195072711.0,1.0
6922,20240229,CN1O5T,HKD,12.68,12.68,12.68,,12.74,0.43,1845814126.0,1.0
6923,20240229,641628,JPY,4225.0,4225.0,4225.0,,4148.0,0.8704,270165354.0,1.0
6924,20240229,B0JDQD,JPY,2900.0,2900.0,2900.0,,2893.0,1.0,666000000.0,1.0
6925,20240229,KR016I,KRW,109900.0,109900.0,109900.0,,108900.0,0.5398,6348913.0,1.0
6926,20240229,ID00HC,IDR,2620.0,2620.0,2620.0,,2560.0,0.3407,11520659250.0,1.0
6927,20240229,CN1J2L,CNY,5.52,5.52,5.52,,5.67,0.53,4651885415.0,
6928,20240229,CN60KP,CNY,2.0,2.0,2.0,,2.06,0.7116,2391668331.0,
6929,20240229,CN656G,CNY,16.6,16.6,16.6,,17.33,0.3669,400820172.0,
6930,20240229,635659,JPY,2625.0,2625.0,2625.0,,2576.0,1.0,97823748.0,1.0
6931,20240229,MY013O,MYR,0.81,0.81,0.81,,0.815,0.7199,1078097542.0,
6932,20240229,US08SM,USD,31.03,31.03,31.03,,31.71,0.9468,28384199.0,1.0
6933,20240229,US61XQ,USD,3.35,3.35,3.35,,3.44,0.7586,217287098.0,1.0
6934,20240229,KR70BT,KRW,6100.0,6100.0,6100.0,,6070.0,0.5675,16068000.0,1.0
6935,20240229,SG701G,SGD,0.22,0.22,0.22,,0.21,0.2844,2067423320.0,1.0
6936,20240229,US9ADI,USD,28.23,28.23,28.23,,28.27,1.0,41069068.0,1.0
6937,20240229,US9C9G,USD,11.88,11.88,11.88,,12.04,0.9259,44116739.0,1.0
6938,20240229,622010,AUD,123.38,123.38,123.38,,123.78,1.0,371216214.0,1.0
6939,20240229,CN0XUQ,CNY,5.9,5.9,5.9,,6.02,0.7354,527802080.0,
6940,20240229,POR,USD,40.61,40.61,40.61,,40.17,1.0,101123903.0,1.0
6941,20240229,NOB,USD,54.72,54.72,54.72,,55.59,1.0,3631639714.0,1.0
6942,20240229,NG502A,NGN,9.9,9.9,9.9,,10.85,0.4263,12431412481.0,
6943,20240229,CN03PR,CNY,4.86,4.86,4.86,,4.98,0.5749,1803010109.0,
6944,20240229,PH108,HKD,0.37,0.37,0.37,,0.38,0.5992,5887561025.0,1.0
6945,20240229,CN0WC7,CNY,6.08,6.08,6.08,,6.14,0.6722,970256000.0,
6946,20240229,KR11GT,KRW,1972.0,1972.0,1972.0,,1946.0,0.8389,205848151.0,1.0
6947,20240229,US094Z,USD,8.07,8.07,8.07,,7.75,1.0,30329287.0,1.0
6948,20240229,CN1J5O,CNY,6.85,6.85,6.85,,6.99,0.6793,439343220.0,
6949,20240229,IN80AN,INR,748.3,748.3,748.3,,745.05,0.4232,155936165.0,1.0
6950,20240229,JP801H,JPY,3390.0,3390.0,3390.0,,3355.0,0.8878,36057424.0,1.0
6951,20240229,539207,EUR,4.87,4.87,4.87,,4.88,0.6256,18498770.0,
6952,20240229,CN26MT,USD,0.314,0.314,0.314,,0.316,1.0,240000000.0,1.0
6953,20240229,KR13S7,KRW,16280.0,16280.0,16280.0,,16280.0,0.4011,13247561.0,1.0
6954,20240229,US8093,USD,126.57,126.57,126.57,,126.49,1.0,29333411.0,1.0
6955,20240229,BR00VX,USD,13.37,13.37,13.37,,13.41,0.8501,4539007568.0,
6956,20240229,CN0ECP,CNY,7.85,7.85,7.85,,7.9,0.5839,1052554074.0,
6957,20240229,419454,EUR,801.0,801.0,801.0,,800.5,0.025,180507516.0,1.0
6958,20240229,ZA20Y9,ZAR,106.12,106.12,106.12,,104.6,0.7812,331027300.0,1.0
6959,20240229,CN21DF,CNY,1.19,1.19,1.19,,1.21,0.7746,3550000000.0,
6960,20240229,CN229C,CNY,3.0,3.0,3.0,,3.08,0.6096,1486873870.0,
6961,20240229,CN0H9P,CNY,18.84,18.84,18.84,,19.85,0.7548,1052185781.0,
6962,20240229,US05C3,USD,42.33,42.33,42.33,,43.32,1.0,463974787.0,1.0
6963,20240229,CA00TF,CAD,0.275,0.275,0.275,,0.285,1.0,217077641.0,
6964,20240229,VN50AX,VND,91300.0,91300.0,91300.0,,91200.0,0.2786,26165732.0,
6965,20240229,US51NF,USD,60.25,60.25,60.25,,60.34,1.0,1078140224.0,1.0
6966,20240229,594176,CHF,84.7,84.7,84.7,,84.5,1.0,76718604.0,1.0
6967,20240229,B28SK0,EUR,16.74,16.74,16.74,,17.0,0.1429,72514938.0,1.0
6968,20240229,JP023D,JPY,1564.0,1564.0,1564.0,,1537.0,0.5366,9960000.0,
6969,20240229,NO00FQ,NOK,29.45,29.45,29.45,,30.4,1.0,50871390.0,1.0
6970,20240229,NO405K,NOK,215.5,215.5,215.5,,215.5,0.7271,82500000.0,1.0
6971,20240229,KR19WH,KRW,16660.0,16660.0,16660.0,,16500.0,0.391,35700000.0,1.0
6972,20240229,KR60CT,KRW,7350.0,7350.0,7350.0,,7420.0,0.5125,23906860.0,1.0
6973,20240229,US61B4,USD,225.37,225.37,225.37,,225.51,1.0,146157603.0,1.0
6974,20240229,US9836,USD,31.49,31.49,31.49,,31.78,1.0,14558137.0,1.0
6975,20240229,US98Z2,USD,16.83,16.83,16.83,,16.73,0.3415,105372453.0,1.0
6976,20240229,CN245A,CNY,4.17,4.17,4.17,,4.39,0.712,1147094532.0,
6977,20240229,US61G9,USD,27.5,27.5,27.5,,27.98,1.0,26953680.0,1.0
6978,20240229,EE601Z,EUR,3.505,3.505,3.505,,3.495,0.8042,319832743.0,
6979,20240229,B05MTR,JPY,2185.0,2185.0,2185.0,,2175.0,0.8495,101669400.0,1.0
6980,20240229,276132,CAD,10.03,10.03,10.03,,10.04,1.0,166327491.0,1.0
6981,20240229,TW03C4,TWD,25.7,25.7,25.7,,25.8,0.7854,287546312.0,1.0
6982,20240229,IL00EH,ILS,18.29,18.29,18.29,,18.86,1.0,1237011293.0,1.0
6983,20240229,CN524A,CNY,3.96,3.96,3.96,,4.11,0.4943,754329268.0,
6984,20240229,CN5307,CNY,17.06,17.06,17.06,,17.82,0.6678,257600791.0,
6985,20240229,CN54BJ,CNY,7.72,7.72,7.72,,8.19,0.5949,791462246.0,
6986,20240229,PH014,HKD,0.057,0.057,0.057,,0.055,0.3315,17895579706.0,
6987,20240229,HK51T0,HKD,1.71,1.71,1.71,,1.73,0.627,1239130104.0,1.0
6988,20240229,AU02GM,AUD,7.63,7.63,7.63,,7.73,0.7478,517295735.0,1.0
6989,20240229,IL018C,ILS,64.97,64.97,64.97,,65.76,0.4159,11188107.0,1.0
6990,20240229,KR190L,KRW,204500.0,204500.0,204500.0,,208000.0,0.6538,15242370.0,1.0
6991,20240229,CN0MUF,CNY,3.35,3.35,3.35,,3.4,0.4973,5244191665.0,
6992,20240229,TW5071,TWD,58.1,58.1,58.1,,58.2,0.7069,337939800.0,1.0
6993,20240229,IN50S2,INR,336.55,336.55,336.55,,343.05,0.5186,198054340.0,1.0
6994,20240229,EQIX,USD,891.87,891.87,891.87,,888.82,1.0,93883424.0,1.0
6995,20240229,B0BN7W,EUR,83.6,83.6,83.6,,83.8,0.4767,44512598.0,
6996,20240229,SLGN,USD,43.99,43.99,43.99,,43.91,0.7694,106498436.0,1.0
6997,20240229,EG2040,EGP,34.7,34.7,34.7,,35.0,0.319,2170777876.0,1.0
6998,20240229,CN61Y4,CNY,2.99,2.99,2.99,,3.11,0.8056,345000000.0,
6999,20240229,CN63RZ,CNY,8.43,8.43,8.43,,8.74,0.6986,449043052.0,
7000,20240229,CN66ZA,CNY,6.26,6.26,6.26,,6.44,0.5529,860538727.0,
7001,20240229,CN717E,CNY,7.67,7.67,7.67,,7.88,0.4482,369092878.0,
7002,20240229,CH7033,CHF,83.2,83.2,83.2,,82.75,0.6898,13700639.0,1.0
7003,20240229,B1Y47Y,EUR,107.5,107.5,107.5,,108.4,0.9087,34540000.0,1.0
7004,20240229,677528,JPY,5051.0,5051.0,5051.0,,4974.0,1.0,1947034029.0,1.0
7005,20240229,KR095P,KRW,4350.0,4350.0,4350.0,,4275.0,0.4812,21117283.0,1.0
7006,20240229,TW16FB,TWD,135.5,135.5,135.5,,135.5,1.0,261639134.0,1.0
7007,20240229,KR068P,KRW,70500.0,70500.0,70500.0,,71000.0,0.7402,55725992.0,1.0
7008,20240229,CN1MXJ,CNY,13.84,13.84,13.84,,14.22,0.4155,151202039.0,
7009,20240229,TW05XR,TWD,179.0,179.0,179.0,,179.5,0.8696,1525130197.0,1.0
7010,20240229,CN22QT,CNY,7.55,7.55,7.55,,7.77,0.503,544543609.0,
7011,20240229,CN26V2,CNY,2.09,2.09,2.09,,2.14,0.595,1805639730.0,
7012,20240229,CN3169,CNY,4.3,4.3,4.3,,4.44,0.561,887153140.0,
7013,20240229,AU30FM,AUD,0.21,0.21,0.21,,0.215,1.0,2861565366.0,1.0
7014,20240229,US99GK,USD,19.07,19.07,19.07,,19.3,1.0,41050000.0,1.0
7015,20240229,AR02KN,ARS,1535.55,1535.55,1535.55,,1570.0,0.6083,628058019.0,
7016,20240229,AU60R1,AUD,2.38,2.38,2.38,,2.35,1.0,671816547.0,1.0
7017,20240229,ES405F,EUR,25.12,25.12,25.12,,24.84,0.4479,132750000.0,1.0
7018,20240229,CN50PT,CNY,3.22,3.22,3.22,,3.3,0.3982,1268244778.0,
7019,20240229,CN52LR,CNY,7.06,7.06,7.06,,7.15,0.3965,919433663.0,
7020,20240229,677690,JPY,6610.0,6610.0,6610.0,,6592.0,1.0,78794298.0,1.0
7021,20240229,316383,GBP,46.11,46.11,46.11,,46.22,1.0,161393127.0,1.0
7022,20240229,420958,DKK,903.2,903.2,903.2,,915.6,0.6026,210200000.0,1.0
7023,20240229,617232,JPY,4344.0,4344.0,4344.0,,4377.0,0.7406,1333763464.0,1.0
7024,20240229,US9BCI,USD,12.14,12.14,12.14,,12.38,1.0,39917995.0,1.0
7025,20240229,KR08EX,KRW,13320.0,13320.0,13320.0,,14060.0,0.6231,23980595.0,1.0
7026,20240229,SE009F,SEK,285.0,285.0,285.0,,296.0,0.6136,55223847.0,1.0
7027,20240229,AU02X3,AUD,0.8,0.8,0.8,,0.83,0.8237,316243566.0,1.0
7028,20240229,EG302Z,EGP,25.4063771,25.4063771,25.4063771,1.1272760312517853,25.24,0.0889,631382796.0,1.0
7029,20240229,JP10NW,JPY,745.0,745.0,745.0,,744.0,0.9261,54792239.0,1.0
7030,20240229,VN20H1,VND,32100.0,32100.0,32100.0,,31950.0,0.8443,69999286.0,
7031,20240229,007560,EUR,8.336,8.336,8.336,,8.054,1.0,1056636305.0,1.0
7032,20240229,GB50MI,GBP,1.532,1.532,1.532,,1.5,0.9249,166647777.0,1.0
7033,20240229,CN54S0,CNY,14.92,14.92,14.92,,15.24,0.4772,392778320.0,
7034,20240229,CN60JO,CNY,2.53,2.53,2.53,,2.59,0.6928,1504710471.0,
7035,20240229,CN62FM,CNY,23.97,23.97,23.97,,25.1,0.6321,461567391.0,
7036,20240229,TH50U9,THB,15.7,15.7,15.7,,15.9,0.4562,2100000000.0,1.0
7037,20240229,CN655F,CNY,16.25,16.25,16.25,,16.7,0.6903,352916573.0,
7038,20240229,CN66KV,CNY,6.69,6.69,6.69,,6.97,0.4123,1198675082.0,
7039,20240229,CN7039,CNY,5.31,5.31,5.31,,5.49,0.5397,459611797.0,
7040,20240229,US710U,USD,17.95,17.95,17.95,,18.27,0.9331,156057991.0,1.0
7041,20240229,MY30CZ,MYR,0.365,0.365,0.365,,0.375,0.612,751759980.0,1.0
7042,20240229,442048,CHF,70.74,70.74,70.74,,72.1,0.9173,579124606.0,1.0
7043,20240229,JP02MW,JPY,5060.0,5060.0,5060.0,,5050.0,0.7108,32659300.0,1.0
7044,20240229,MY012N,MYR,1.42,1.42,1.42,,1.43,0.7023,278299908.0,
7045,20240229,US07VO,USD,32.8,32.8,32.8,,32.12,0.9136,89554891.0,1.0
7046,20240229,US08RL,USD,6.53,6.53,6.53,,7.28,0.8525,122416359.0,1.0
7047,20240229,CA136W,CAD,0.84,0.84,0.84,,0.89,0.9402,234212726.0,
7048,20240229,HK20DG,HKD,1.77,1.77,1.77,,1.8,0.4749,2775000000.0,1.0
7049,20240229,KR13GV,KRW,4005.0,4005.0,4005.0,,3985.0,0.8028,39505981.0,1.0
7050,20240229,KR62SB,KRW,2540.0,2540.0,2540.0,,2565.0,0.9177,74703258.0,1.0
7051,20240229,GB60DA,GBP,9.134,9.134,9.134,,9.13,1.0,638781088.0,1.0
7052,20240229,PK602H,PKR,125.89,125.89,125.89,,126.7,0.3238,89836923.0,
7053,20240229,680536,JPY,10360.0,10360.0,10360.0,,10075.0,1.0,13937857.0,1.0
7054,20240229,598061,CHF,3716.0,3716.0,3716.0,,3707.0,0.8614,9233586.0,1.0
7055,20240229,MKL,USD,1487.9,1487.9,1487.9,,1492.48,1.0,13264492.0,1.0
7056,20240229,CN85CO,CNY,14.3,14.3,14.3,,15.17,0.2099,512599264.0,
7057,20240229,KR82K5,KRW,16200.0,16200.0,16200.0,,16110.0,0.3695,26409935.0,1.0
7058,20240229,665970,JPY,2759.0,2759.0,2759.0,,2811.0,1.0,28790000.0,1.0
7059,20240229,CN1XOL,CNY,9.58,9.58,9.58,,9.95,0.7783,410000000.0,
7060,20240229,TW03B3,TWD,74.3,74.3,74.3,,74.2,0.2832,236202540.0,1.0
7061,20240229,TW12A2,TWD,88.4,88.4,88.4,,88.2,0.6844,155616740.0,1.0
7062,20240229,ZA704K,ZAR,133.07,133.07,133.07,,136.85,0.7484,660826020.0,1.0
7063,20240229,BR70AJ,BRL,11.74,11.74,11.74,,11.86,1.0,442782652.0,1.0
7064,20240229,ID8047,IDR,2290.0,2290.0,2290.0,,2260.0,0.5164,24042553971.0,1.0
7065,20240229,US82A6,USD,9.44,9.44,9.44,,9.62,0.825,242419764.0,
7066,20240229,US9HHT,USD,29.03,29.03,29.03,,29.3,1.0,89972262.0,1.0
7067,20240229,CN88U9,HKD,1.07,1.07,1.07,,1.06,0.3035,4351888206.0,1.0
7068,20240229,CN8BM4,HKD,3.4,3.4,3.4,,3.43,0.3831,1376391500.0,1.0
7069,20240229,CN7K9Z,CNY,4.23,4.23,4.23,,4.42,1.0,474557935.0,
7070,20240229,CN7TON,CNY,13.94,13.94,13.94,,14.48,0.6695,800020000.0,
7071,20240229,FR30NW,EUR,28.300004,28.300004,28.300004,,28.300004,0.73,1736000.0,
7072,20240229,FR389Q,EUR,45.199997,45.199995741,45.199995202,,44.800004,0.78,410399.15,
7073,20240229,IT309N,EUR,0.338,0.338,0.338,,0.33600003,1.0,30490870.0,
7074,20240229,CN7OXR,CNY,97.3,97.3,97.3,,99.66,0.3247,140486470.0,
7075,20240229,CN8U56,CNY,11.32,11.32,11.32,,11.69,0.7508,575000000.0,
7076,20240229,US9K9O,USD,41.55,41.55,41.55,,42.39,1.0,60728000.0,1.0
7077,20240229,CN1UKE,CNY,13.55,13.55,13.55,,14.3,0.5787,736377496.0,
7078,20240229,KY112M,HKD,19.24,19.24,19.24,,19.58,0.4998,1351373150.0,1.0
7079,20240229,BE11H8,EUR,4.4,4.4,4.4,,4.71,0.538,30184388.0,
7080,20240229,CN2AU5,CNY,25.85,25.85,25.85,,27.47,0.2719,522000000.0,
7081,20240229,KR1KMI,KRW,32450.0,32450.0,32450.0,,32150.0,0.2623,64776702.0,1.0
7082,20240229,IE1063,USD,1.32,1.32,1.32,,1.07,1.0,387902637.0,1.0
7083,20240229,NL10AJ,USD,939.5,939.5,939.5,,951.68,1.0,403138393.0,
7084,20240229,BR16FO,BRL,11.54,11.54,11.54,,11.68,0.37,590714069.0,1.0
7085,20240229,CN291B,CNY,13.71,13.71,13.71,,14.48,0.3902,461135972.0,
7086,20240229,JP10DM,JPY,1946.0,1946.0,1946.0,,1962.0,0.8782,68000000.0,1.0
7087,20240229,IL705F,ILS,86.17,86.17,86.17,,89.56,0.5065,21357335.0,1.0
7088,20240229,VN00O6,VND,63400.0,63400.0,63400.0,,63300.0,1.0,1035000000.0,
7089,20240229,AU1106,AUD,2.07,2.07,2.07,,2.12,0.7025,321565390.0,1.0
7090,20240229,CN726E,CNY,212.3,212.3,212.3,,216.59,0.5884,72041101.0,
7091,20240229,GB70JH,GBP,1.508,1.508,1.508,,1.52,0.6313,517971619.0,1.0
7092,20240229,US80XR,USD,18.15,18.15,18.15,,18.34,1.0,66229411.0,1.0
7093,20240229,CN80MT,CNY,9.87,9.87,9.87,,10.11,0.2692,522433570.0,
7094,20240229,IN023A,INR,205.7,205.7,205.7,,205.1,0.4886,7309778829.0,1.0
