,Date,Index_Symbol,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Unnamed: 0,Cutoff,Internal_Number_Cutoff,Shares_Cutoff,Close_unadjusted_local_Cutoff,FX_local_to_Index_Currency_Cutoff,Capfactor_Cutoff,Mcap_Units_Index_Currency_Cutoff,InfoCode
931,2023-09-18,SWESCGV,MY50AZ,MYL5248OO009,BGLKMM6,BERA.KL,BERMAZ AUTO,MY,MYR,Bursa Malaysia,40401030,1160619088.0,0.634,1.0,,2.41,0.2132649,1773356330,378194654.0,0.03525,53,2023-08-31,MY50AZ,1160619088.0,2.24,0.2155163,1.0,348896646.0,269650.0
932,2023-09-18,SWESCGV,PH106D,PHY1757W1054,BMH5517,CNVRG.PS,CONVERGE INFO.& COMMS. TGSN.,PH,PHP,Philippine Stock Exchange,15102015,7266573061.0,0.3398,1.0,,8.7,0.0175901,21481879276,377868973.0,0.03522,53,2023-08-31,,,,,,,331036.0
933,2023-09-18,SWESCGV,IN09YC,INE089C01029,6295855,STTE.BO,Sterlite Tech,IN,INR,Bombay Stock Exchange,15101010,398672391.0,0.4747,1.0,,166.1,0.0120097,31434389122,377518346.0,0.03519,53,2023-08-31,IN09YC,398580433.0,171.5,0.0120793,1.0,391876663.0,11553.0
934,2023-09-18,SWESCGV,TW12QI,TW0002367000,6096423,2367.TW,Unitech,TW,TWD,Taiwan Stock Exchange,10102015,669407175.0,0.936,1.0,,19.25,0.0312774,12061378483,377248591.0,0.03517,53,2023-08-31,TW12QI,669407175.0,18.25,0.0314007,1.0,359061097.0,43390.0
935,2023-09-18,SWESCGV,SA265F,SA154HG210H6,BMBQDG7,4161.SE,BINDAWOOD HOLDING,SA,SAR,Saudi Stock Exchange,45201010,1143000000.0,0.2,1.0,,6.18,0.2666176,1412748000,376663511.0,0.03511,53,2023-08-31,SA265F,1143000000.0,6.19,0.2666217,1.0,377278697.0,330860.0
936,2023-09-18,SWESCGV,IN18R5,INE418L01021,BNYGG39,NAZA.BO,NAZARA TECHNOLOGIES,IN,INR,Bombay Stock Exchange,40203040,66174092.0,0.569,1.0,,832.8,0.0120097,31357466702,376594526.0,0.0351,53,2023-08-31,IN18R5,66174092.0,776.55,0.0120793,1.0,353192314.0,337613.0
937,2023-09-18,SWESCGV,CN1R3U,US98955N1081,BN2D5M4,ZH.N,ZHIHU 2 ADR,CN,USD,NYSE,10101020,588836066.0,0.6259,1.0,,1.02,1.0,375923544,375923544.0,0.03504,53,2023-08-31,CN1R3U,601511404.0,1.01,1.0,1.0,372656766.0,337525.0
938,2023-09-18,SWESCGV,SA25W5,SA14QH2GSJH8,BJYHVR3,1831.SE,MAHARAH HUMAN RESOURCES,SA,SAR,Saudi Stock Exchange,50205025,47500000.0,0.7501,0.562725,,70.3,0.2666176,1409497500,375796873.0,0.03503,53,2023-08-31,SA25W5,45000000.0,63.4,0.2666217,0.5275988,317732496.0,317475.0
939,2023-09-18,SWESCGV,KR21HV,KR7376300000,BNV0935,376300.KQ,DEAR U,KR,KRW,Korea Exchange,10101015,23719736.0,0.495,1.0,,42300.0,0.0007551,496655678700,375013836.0,0.03496,53,2023-08-31,KR21HV,23719736.0,40050.0,0.0007566,1.0,355780772.0,346378.0
940,2023-09-18,SWESCGV,MY407V,MYL5249OO007,BH7JFJ2,IOIP.KL,IOI PROPERTIES GROUP,MY,MYR,Bursa Malaysia,35101010,5529533375.0,0.2012,1.0,,1.58,0.2132649,1757816542,374880522.0,0.03494,53,2023-08-31,MY407V,5529533375.0,1.63,0.2155163,1.0,390826700.0,273548.0
941,2023-09-18,SWESCGV,KR91H2,KR7336370002,BJVLVG7,336370.KS,Solus Advanced Materials,KR,KRW,Korea Exchange,50202010,35111195.0,0.4711,1.0,,30000.0,0.0007551,496226520000,374689777.0,0.03493,53,2023-08-31,KR91H2,35111195.0,32700.0,0.0007566,1.0,409233681.0,320029.0
942,2023-09-18,SWESCGV,KY11L5,KYG211921021,BH0VXF7,1268.HK,China MeiDong Auto Holdings Lt,CN,HKD,Stock Exchange of Hong Kong,40401030,1346247201.0,0.478,1.0,,4.55,0.1278756,2927953037,374413829.0,0.0349,53,2023-08-31,,,,,,,269927.0
943,2023-09-18,SWESCGV,B1G6TS,PLDMDVL00012,B1G6TS9,DOMP.WA,DOM DEVELOPMENT,PL,PLN,Warsaw Stock Exchange,35101010,25698422.0,0.3932,1.0,,161.0,0.229865,1626843820,373954393.0,0.03486,53,2023-08-31,B1G6TS,25698422.0,154.0,0.2426448,1.0,377582269.0,32823.0
944,2023-09-18,SWESCGV,IN10QW,INE373A01013,6152615,BASF.BO,BASF India,IN,INR,Bombay Stock Exchange,55201000,43285640.0,0.2667,1.0,,2692.8,0.0120097,31086437184,373339537.0,0.0348,53,2023-08-31,IN10QW,43284958.0,2650.0,0.0120793,1.0,369389530.0,5451.0
945,2023-09-18,SWESCGV,KR30V9,KR7079810008,B05JYW1,079810.KQ,DE&T,KR,KRW,Korea Exchange,10102020,22009994.0,0.7059,1.0,,31700.0,0.0007551,492518303500,371889780.0,0.03467,53,2023-08-31,,,,,,,22639.0
946,2023-09-18,SWESCGV,CN42DI,CNE100005G57,BQ1MWD3,6689.HK,CHONGQING HONGJIU FRUIT H 'H',CN,HKD,Stock Exchange of Hong Kong,45102020,947394185.0,0.4592,1.0,,6.67,0.1278756,2901739545,371061749.0,0.03459,53,2023-08-31,,,,,,,357455.0
947,2023-09-18,SWESCGV,CN8FZL,KYG989761062,BYXBG32,1458.HK,ZHOU HEI YA INTL.HDG.,CN,HKD,Stock Exchange of Hong Kong,45102020,2383140500.0,0.43,1.0,,2.83,0.1278756,2900043674,370844878.0,0.03457,53,2023-08-31,CN8FZL,2383140500.0,2.77,0.1275224,1.0,361979967.0,293656.0
948,2023-09-18,SWESCGV,TH12FS,TH5812010Y04,BF0FBT5,SKY.BK,SKY ICT,TH,THB,Stock Exchange of Thailand,10101010,715479904.0,0.7617,0.6432979,,37.75,0.0279876,13234589809,370404896.0,0.03453,53,2023-08-31,TH12FS,655479904.0,35.25,0.0285572,0.6432979,323318086.0,278039.0
949,2023-09-18,SWESCGV,CN4D4K,KYG8192S1021,BQ7W077,0314.HK,SIPAI HEALTH TECHNOLOGY,CN,HKD,Stock Exchange of Hong Kong,45201015,763025314.0,0.4868,1.0,,7.79,0.1278756,2893523232,370011085.0,0.03449,53,2023-08-31,,,,,,,360371.0
950,2023-09-18,SWESCGV,TW13ZS,TW0004142005,B3ML0F6,4142.TW,ADIMMUNE,TW,TWD,Taiwan Stock Exchange,20103015,429507750.0,0.8005,1.0,,34.4,0.0312774,11827440818,369931611.0,0.03448,53,2023-08-31,TW13ZS,429507750.0,33.15,0.0314007,1.0,357894577.0,254525.0
951,2023-09-18,SWESCGV,KR00W7,KR7000070003,6771816,000070.KS,SAMYANG HDGS,KR,KRW,Korea Exchange,50203015,8564271.0,0.8073,1.0,,70800.0,0.0007551,489506668800,369615764.0,0.03445,53,2023-08-31,KR00W7,8564271.0,69800.0,0.0007566,1.0,365128454.0,26261.0
952,2023-09-18,SWESCGV,TW020R,TW0001903003,6804530,1903.TW,Shihlin Paper,TW,TWD,Taiwan Stock Exchange,55101015,260039100.0,0.7975,1.0,,56.6,0.0312774,11737774901,367127094.0,0.03422,53,2023-08-31,,,,,,,41427.0
953,2023-09-18,SWESCGV,TW01SI,TW0003705000,B680BR7,3705.TW,YUNG SHIN GLOBAL HLDG,TW,TWD,Taiwan Stock Exchange,20103015,266422983.0,1.0,1.0,,44.05,0.0312774,11735932401,367069460.0,0.03422,53,2023-08-31,TW01SI,266422983.0,43.45,0.0314007,1.0,363496914.0,26721.0
954,2023-09-18,SWESCGV,TW30H9,TW0008478009,BYY9839,8478.TW,ALEXANDER MARINE,TW,TWD,Taiwan Stock Exchange,40203055,88886276.0,0.3569,1.0,,370.0,0.0312774,11737699440,367124723.0,0.03422,53,2023-08-31,,,,,,,285385.0
955,2023-09-18,SWESCGV,BR05U1,BRMEGAACNOR9,BLGSDH2,MEGA3.SA,OMEGA ENERGIA ON,BR,BRL,B3 S.A. - Brasil Bolsa Balcao,65101010,622730556.0,0.2695,1.0,,10.6,0.2061784,1778954381,366781944.0,0.03419,53,2023-08-31,BR05U1,622730556.0,10.01,0.201982,1.0,342968349.0,349777.0
956,2023-09-18,SWESCGV,MY239Y,MYL5210OO009,B3YX6Q3,BUAB.KL,BUMI ARMADA,MY,MYR,Bursa Malaysia,60101030,5866269344.0,0.528,1.0,,0.555,0.2132649,1719051569,366613300.0,0.03417,53,2023-08-31,MY239Y,5866269344.0,0.51,0.2155163,1.0,340250945.0,254251.0
957,2023-09-18,SWESCGV,KR61YG,KR7182400002,BYWVH07,182400.KQ,NKMAX,KR,KRW,Korea Exchange,20103010,40340155.0,0.8484,1.0,,14180.0,0.0007551,485304657840,366442915.0,0.03416,53,2023-08-31,KR61YG,39912963.0,14720.0,0.0007566,1.0,376415528.0,285883.0
958,2023-09-18,SWESCGV,KR81EY,KR7018290007,6166100,018290.KQ,VT,KR,KRW,Korea Exchange,40204035,35523193.0,0.7676,1.0,,17790.0,0.0007551,485090657370,366281331.0,0.03414,53,2023-08-31,KR81EY,34483893.0,12970.0,0.0007566,1.0,259750346.0,19816.0
959,2023-09-18,SWESCGV,SA21W1,SA0007879915,B137W42,3010.SE,ARABIAN CEMENT,SA,SAR,Saudi Stock Exchange,50101030,100000000.0,0.9333,0.4417658,,33.25,0.2666176,1370897570,365505453.0,0.03407,53,2023-08-31,SA21W1,100000000.0,34.5,0.2666217,0.4336226,372261129.0,42424.0
960,2023-09-18,SWESCGV,KR02U7,KR7005300009,6535443,005300.KS,Lotte Chilsung,KR,KRW,Korea Exchange,45101020,9278884.0,0.4022,1.0,,129600.0,0.0007551,483662923200,365203295.0,0.03404,53,2023-08-31,KR02U7,9278884.0,129900.0,0.0007566,1.0,366785252.0,25368.0
961,2023-09-18,SWESCGV,US3N0C,US02290A1025,BNKCPN4,AMAM.OQ,AMBRX BIOPHARMA ADR,CN,USD,NASDAQ,20103010,62010008.0,0.5738,1.0,,10.25,1.0,364708766,364708762.0,0.034,53,2023-08-31,,,,,,,341204.0
962,2023-09-18,SWESCGV,IN824J,INE985S01024,BYT2WF3,TLSV.BO,TEAMLEASE SERVICES,IN,INR,Bombay Stock Exchange,50205025,16768900.0,0.6916,1.0,,2615.4,0.0120097,30331764113,364276124.0,0.03396,53,2023-08-31,IN824J,17096769.0,2421.0,0.0120793,1.0,346234367.0,288064.0
963,2023-09-18,SWESCGV,IN702E,INE334L01012,BZBW3M2,UJVF.BO,UJJIVAN FINANCIAL SERVICES LTD,IN,INR,Bombay Stock Exchange,30101010,121678094.0,0.7965,0.6151915,,508.3,0.0120097,30305999719,363966691.0,0.03393,53,2023-08-31,IN702E,121678094.0,485.4,0.0120793,0.6151915,349582628.0,290155.0
964,2023-09-18,SWESCGV,TW02QH,TW0002323003,6238485,2323.TW,CMC Magnetics,TW,TWD,Taiwan Stock Exchange,10102030,1089348328.0,0.9206,1.0,,11.6,0.0312774,11633107224,363853308.0,0.03392,53,2023-08-31,TW02QH,1089348328.0,12.5,0.0314007,1.0,393628948.0,25910.0
965,2023-09-18,SWESCGV,TH21MZ,TH0961010Y04,BL8VWT4,TTW.BK,TTW,TH,THB,Stock Exchange of Thailand,65102030,3990000000.0,0.3615,1.0,,9.0,0.0279876,12981465000,363320483.0,0.03387,53,2023-08-31,TH21MZ,3990000000.0,8.85,0.0285572,1.0,364535548.0,152053.0
966,2023-09-18,SWESCGV,IN70AM,INE916U01025,BD8DJG0,SHEF.BO,SHEELA FOAM LTD,IN,INR,Bombay Stock Exchange,40202015,97565616.0,0.2704,1.0,,1146.0,0.0120097,30233477478,363095714.0,0.03385,53,2023-08-31,IN70AM,97565616.0,1118.3,0.0120793,1.0,356371828.0,294439.0
967,2023-09-18,SWESCGV,SA26AK,SA159GK22IH4,BMFNV26,4261.SE,THEEB RENT A CAR,SA,SAR,Saudi Stock Exchange,40201040,43000000.0,0.6499,0.7539621,,64.5,0.2666176,1359014913,362337326.0,0.03378,53,2023-08-31,SA26AK,43000000.0,71.5,0.2666217,0.7539621,401666830.0,337548.0
968,2023-09-18,SWESCGV,MY00K4,MYL4588OO009,6910824,UMWS.KL,UMW Holdings Bhd,MY,MYR,Bursa Malaysia,40101020,1168293932.0,0.3032,1.0,,4.78,0.2132649,1693203722,361100915.0,0.03366,53,2023-08-31,MY00K4,1168293932.0,4.77,0.2155163,1.0,361627493.0,41302.0
969,2023-09-18,SWESCGV,TW18WU,TW0003003000,6438713,3003.TW,KS TERMINALS,TW,TWD,Taiwan Stock Exchange,50202010,155654890.0,1.0,1.0,,74.1,0.0312774,11534027349,360754396.0,0.03363,53,2023-08-31,TW18WU,155654890.0,73.4,0.0314007,1.0,358755103.0,6446.0
970,2023-09-18,SWESCGV,TW9020,TW0004766001,BZ3C814,4766.TW,NAN PAO RESINS CHEMICAL,TW,TWD,Taiwan Stock Exchange,55201020,120570780.0,0.4466,1.0,,214.0,0.0312774,11523238740,360416950.0,0.0336,53,2023-08-31,TW9020,120570780.0,199.0,0.0314007,1.0,336475251.0,298826.0
971,2023-09-18,SWESCGV,TW12E6,TW0001909000,6524236,1909.TW,Longchen Paper & Packaging,TW,TWD,Taiwan Stock Exchange,55101015,1327685727.0,0.5756,1.0,,15.05,0.0312774,11501449355,359735455.0,0.03353,53,2023-08-31,TW12E6,1327685727.0,14.9,0.0314007,1.0,358734252.0,41412.0
972,2023-09-18,SWESCGV,IN10IO,INE133A01011,6124896,AKZO.BO,Akzo Nobel,IN,INR,Bombay Stock Exchange,50203010,45540314.0,0.2524,1.0,,2600.0,0.0120097,29885375000,358915113.0,0.03346,53,2023-08-31,IN10IO,45540314.0,2750.0,0.0120793,1.0,381820839.0,41394.0
973,2023-09-18,SWESCGV,CN4CQ5,US4280501085,BMWS7Y8,HSAI.OQ,HESAI GROUP SPONSORED ADR,CN,USD,NASDAQ,50202025,85501214.0,0.4175,1.0,,10.05,1.0,358752408,358752406.0,0.03344,53,2023-08-31,,,,,,,361194.0
974,2023-09-18,SWESCGV,TW30ME,TW0003583001,B766248,3583.TW,SCIENTECH,TW,TWD,Taiwan Stock Exchange,10102010,81139000.0,0.6946,1.0,,203.0,0.0312774,11440907247,357841835.0,0.03336,53,2023-08-31,,,,,,,260958.0
975,2023-09-18,SWESCGV,TW10A0,TW0001718005,6191005,1718.TW,China Manmade,TW,TWD,Taiwan Stock Exchange,55201000,1686209745.0,0.8449,1.0,,8.01,0.0312774,11411675698,356927582.0,0.03327,53,2023-08-31,TW10A0,1686209745.0,7.97,0.0314007,1.0,356545056.0,41398.0
976,2023-09-18,SWESCGV,TR30CZ,TREAHLA00019,BQS6LJ7,AHGAZ.IS,AHLATCI DOGAL GAZ DAGITIM ENERJI,TR,TRY,Istanbul Stock Exchange,65102020,2600000000.0,0.2536,1.0,,14.58,0.0370138,9613468800,355830745.0,0.03317,53,2023-08-31,,,,,,,360331.0
977,2023-09-18,SWESCGV,IN09S6,INE232I01014,B1WT346,SPRC.BO,Sun Pharma,IN,INR,Bombay Stock Exchange,20103010,324521588.0,0.3867,1.0,,236.0,0.0120097,29616229528,355682747.0,0.03316,53,2023-08-31,IN09S6,324521588.0,258.05,0.0120793,1.0,391167884.0,146750.0
978,2023-09-18,SWESCGV,IN81R5,INE600K01018,B45SRY9,GALX.BO,GALAXY SURFACTANTS,IN,INR,Bombay Stock Exchange,55201020,35454752.0,0.3121,1.0,,2672.1,0.0120097,29567930159,355102684.0,0.0331,53,2023-08-31,IN81R5,35454752.0,2666.5,0.0120793,1.0,356411224.0,304226.0
979,2023-09-18,SWESCGV,ID20FC,ID1000125503,B7JW351,ACES.JK,ACE HARDWARE INDONESIA,ID,IDR,Indonesia Stock Exchange,40401025,17150000000.0,0.4003,1.0,,795.0,6.5e-05,5457790275000,354831884.0,0.03308,53,2023-08-31,ID20FC,17150000000.0,730.0,6.57e-05,1.0,329077293.0,140077.0
980,2023-09-18,SWESCGV,KR61R9,KR7074600008,6725352,074600.KQ,WONIK QNC,KR,KRW,Korea Exchange,10102010,26288000.0,0.5965,1.0,,29900.0,0.0007551,468855680800,354022657.0,0.033,53,2023-08-31,KR61R9,26288000.0,28100.0,0.0007566,1.0,333379750.0,14929.0
981,2023-09-18,SWESCGV,MX803U,MX01AL0C0004,B85H8C9,ALPEKA.MX,ALPEK DE CV,MX,MXN,Mexican Stock Exchange,55201010,2107000720.0,0.178,1.0,,16.19,0.0582844,6071996812,353902603.0,0.03299,53,2023-08-31,MX803U,2107130568.0,16.78,0.0594115,1.0,373915978.0,261033.0
982,2023-09-18,SWESCGV,KR14UA,KR7025900002,6222950,025900.KQ,DONGWHA ENTERPRISE,KR,KRW,Korea Exchange,50101035,20207553.0,0.4179,1.0,,55500.0,0.0007551,468682848000,353892172.0,0.03299,53,2023-08-31,KR14UA,20207553.0,35800.0,0.0007566,1.0,228735739.0,19793.0
983,2023-09-18,SWESCGV,TH703K,TH7411010005,BD3RR41,BCPG.BK,BCPG,TH,THB,Stock Exchange of Thailand,65101010,2894012166.0,0.4282,1.0,,10.2,0.0279876,12640003292,353763827.0,0.03298,53,2023-08-31,TH703K,2894012166.0,10.2,0.0285572,1.0,360962929.0,292805.0
984,2023-09-18,SWESCGV,IN712F,INE545A01016,6399887,HEGL.BO,HEG,IN,INR,Bombay Stock Exchange,50202010,38595506.0,0.4423,1.0,,1724.7,0.0120097,29441994962,353590240.0,0.03296,53,2023-08-31,IN712F,38595506.0,1752.25,0.0120793,1.0,361237733.0,5676.0
985,2023-09-18,SWESCGV,KR15UB,KR7064760002,6672384,064760.KQ,TOKAI CARBON KOREA,KR,KRW,Korea Exchange,10102010,11675000.0,0.4142,1.0,,96800.0,0.0007551,468103988000,353455070.0,0.03295,53,2023-08-31,KR15UB,11675000.0,91800.0,0.0007566,1.0,335872593.0,12558.0
986,2023-09-18,SWESCGV,PH404E,PHY1973T1008,B99R1B2,DNL.PS,D&L INDUSTRIES,PH,PHP,Philippine Stock Exchange,45102020,7142857990.0,0.4498,1.0,,6.25,0.0175901,20080359525,353216094.0,0.03293,53,2023-08-31,PH404E,7142857990.0,6.67,0.0176616,1.0,378483291.0,264677.0
987,2023-09-18,SWESCGV,KR06FW,KR7079160008,B04S946,079160.KS,CJ CGV,KR,KRW,Korea Exchange,40301010,122429682.0,0.515,1.0,,7420.0,0.0007551,467840542120,353256149.0,0.03293,53,2023-08-31,KR06FW,114951716.0,7860.0,0.0007566,1.0,352054694.0,22356.0
988,2023-09-18,SWESCGV,TW126Y,TW0002010006,6196215,2010.TW,Chun Yuan Steel,TW,TWD,Taiwan Stock Exchange,55102010,647655390.0,0.944,1.0,,18.45,0.0312774,11280084394,352811693.0,0.03289,53,2023-08-31,TW126Y,647655390.0,17.4,0.0314007,1.0,334044629.0,35902.0
989,2023-09-18,SWESCGV,TH505K,TH0120010Y07,B014981,ERW.BK,ERAWAN GROUP,TH,THB,Stock Exchange of Thailand,40501025,4531559733.0,0.6354,0.7711678,,5.65,0.0279876,12545623634,351122473.0,0.03273,53,2023-08-31,TH505K,4531559733.0,5.55,0.0285572,0.7711678,351926726.0,40520.0
990,2023-09-18,SWESCGV,ZA204F,ZAE000273116,BKF1BG0,TSGJ.J,TSOGO SUN,ZA,ZAR,Johannesburg Stock Exchange,40501020,1050188300.0,0.5047,1.0,,12.58,0.0526074,6667777840,350774248.0,0.0327,53,2023-08-31,ZA204F,1050188300.0,12.38,0.0528123,1.0,346542011.0,6498.0
991,2023-09-18,SWESCGV,669377,KYG5427W1309,6693772,2314.HK,LEE & MAN PAPER MNFG.,CN,HKD,Stock Exchange of Hong Kong,55101015,4309565000.0,0.2708,1.0,,2.35,0.1278756,2742520975,350701562.0,0.03269,53,2023-08-31,669377,4309565000.0,2.31,0.1275224,1.0,343780022.0,13229.0
992,2023-09-18,SWESCGV,KR11Q3,KR7010780005,6273204,010780.KS,IS Dongseo,KR,KRW,Korea Exchange,50101035,30892606.0,0.4535,1.0,,33150.0,0.0007551,464424770550,350676969.0,0.03269,53,2023-08-31,KR11Q3,30892606.0,31750.0,0.0007566,1.0,336542927.0,34727.0
993,2023-09-18,SWESCGV,KY11K4,KYG9835C1087,BL58D39,9923.HK,YEAHKA,CN,HKD,Stock Exchange of Hong Kong,50205015,445992842.0,0.4123,1.0,,14.9,0.1278756,2739854450,350360597.0,0.03266,53,2023-08-31,KY11K4,445992842.0,15.6,0.1275224,1.0,355692856.0,326248.0
994,2023-09-18,SWESCGV,KR32FV,KR7338220007,BM9Q3L4,338220.KQ,VUNO,KR,KRW,Korea Exchange,20102010,11379656.0,0.8312,1.0,,49050.0,0.0007551,463952668500,350320502.0,0.03266,53,2023-08-31,,,,,,,336019.0
995,2023-09-18,SWESCGV,KR913O,KR7228760005,BYNNYF6,228760.KQ,GENOMICTREE,KR,KRW,Korea Exchange,20103010,23612413.0,0.8345,1.0,,23550.0,0.0007551,464042364450,350388222.0,0.03266,53,2023-08-31,KR913O,21671704.0,25800.0,0.0007566,1.0,350950941.0,291547.0
996,2023-09-18,SWESCGV,TR601R,TREKMBH00014,B7QP2X4,BERA.IS,BERA HOLDING A,TR,TRY,Istanbul Stock Exchange,50203000,683200000.0,0.9248,1.0,,14.95,0.0370138,9445759232,349623184.0,0.03259,53,2023-08-31,TR601R,683200000.0,13.49,0.0375128,1.0,320113443.0,264434.0
997,2023-09-18,SWESCGV,IN817L,INE039C01032,BD72JF7,JMNA.BO,JAMNA AUTO INDS.,IN,INR,Bombay Stock Exchange,40101025,398831885.0,0.5967,1.0,,122.3,0.0120097,29105319188,349546863.0,0.03258,53,2023-08-31,IN817L,398831885.0,119.45,0.0120793,1.0,343378915.0,4809.0
998,2023-09-18,SWESCGV,TW8063,TW0003090007,6708159,3090.TW,NICHIDENBO,TW,TWD,Taiwan Stock Exchange,50202010,212657150.0,0.8542,1.0,,61.5,0.0312774,11171581887,349418034.0,0.03257,53,2023-08-31,TW8063,212657150.0,53.1,0.0314007,1.0,302881911.0,14058.0
999,2023-09-18,SWESCGV,KR042H,KR7015750003,6203869,015750.KQ,SUNGWOO HITECH,KR,KRW,Korea Exchange,40101025,80000000.0,0.6184,1.0,,9330.0,0.0007551,461573760000,348524239.0,0.03249,53,2023-08-31,KR042H,80000000.0,10110.0,0.0007566,1.0,378421257.0,19930.0
1000,2023-09-18,SWESCGV,IN80W9,INE805D01034,BF0F7S6,SUNT.BO,SUNTECK REALTY,IN,INR,Bombay Stock Exchange,35101010,146478718.0,0.4595,1.0,,430.8,0.0120097,28995843107,348232073.0,0.03246,53,2023-08-31,IN80W9,146478718.0,360.85,0.0120793,1.0,293378527.0,215340.0
1001,2023-09-18,SWESCGV,KR031F,KR7006120000,6859916,006120.KS,SK DISCOVERY,KR,KRW,Korea Exchange,55201000,19037855.0,0.5986,1.0,,40450.0,0.0007551,460970627000,348068825.0,0.03245,53,2023-08-31,KR031F,19037855.0,41900.0,0.0007566,1.0,361271459.0,40508.0
1002,2023-09-18,SWESCGV,PH04NX,PHY569991086,B0684C7,MWC.PS,MANILA WATER,PH,PHP,Philippine Stock Exchange,65102030,2884839617.0,0.3873,1.0,,17.7,0.0175901,19776181397,347865600.0,0.03243,53,2023-08-31,PH04NX,2884839617.0,17.7,0.0176616,1.0,349278536.0,22686.0
1003,2023-09-18,SWESCGV,CN1OC0,CNE100003FF7,BG6DZJ8,1877.HK,SH JUNSHI BIOSCIENCES 'H',CN,HKD,Stock Exchange of Hong Kong,20103010,219295700.0,0.6361,1.0,,19.5,0.1278756,2720132903,347838682.0,0.03242,53,2023-08-31,CN1OC0,219295700.0,21.4,0.1275224,1.0,378102999.0,314216.0
1004,2023-09-18,SWESCGV,KR06UB,KR7095660007,B1WGT83,095660.KQ,NEOWIZ,KR,KRW,Korea Exchange,40203040,22033719.0,0.6416,1.0,,32550.0,0.0007551,460153946700,347452171.0,0.03239,53,2023-08-31,KR06UB,22033719.0,35250.0,0.0007566,1.0,377030241.0,136681.0
1005,2023-09-18,SWESCGV,TW1AQQ,KYG4002A1004,B5MY7H0,2723.TW,GOURMET MASTER,TW,TWD,Taiwan Stock Exchange,40501040,180000000.0,0.5427,1.0,,113.5,0.0312774,11087361000,346783825.0,0.03233,53,2023-08-31,TW1AQQ,180000000.0,113.0,0.0314007,1.0,346617134.0,243681.0
1006,2023-09-18,SWESCGV,TH90BU,TH9301010004,BKFBJ88,DOHOME.BK,DOHOME,TH,THB,Stock Exchange of Thailand,40401025,3088411609.0,0.3548,1.0,,11.3,0.0279876,12382183361,346548055.0,0.0323,53,2023-08-31,TH90BU,3088411609.0,11.6,0.0285572,1.0,362681055.0,318708.0
1007,2023-09-18,SWESCGV,MY70H8,MYL5288OO005,BF6RHX1,SIPR.KL,SIME DARBY PROPERTY,MY,MYR,Bursa Malaysia,35101010,6800839377.0,0.3389,1.0,,0.705,0.2132649,1624887148,346531500.0,0.0323,53,2023-08-31,MY70H8,6800839377.0,0.735,0.2155163,1.0,366707324.0,302261.0
1008,2023-09-18,SWESCGV,TW20G7,TW0008341009,B6RXHJ1,8341.TW,SUNNY FRIEND ENV.TECH.,TW,TWD,Taiwan Stock Exchange,65103035,130000000.0,0.7057,1.0,,120.5,0.0312774,11054790500,345765104.0,0.03223,53,2023-08-31,TW20G7,125374993.0,115.0,0.0314007,1.0,297404326.0,274904.0
1009,2023-09-18,SWESCGV,TW150V,TW0002402005,6207139,2402.TW,Ichia,TW,TWD,Taiwan Stock Exchange,10102010,307536533.0,0.8765,1.0,,41.0,0.0312774,11051786611,345671151.0,0.03222,53,2023-08-31,TW150V,307536533.0,46.95,0.0314007,1.0,397395992.0,14249.0
1010,2023-09-18,SWESCGV,KR065M,KR7069260008,6548991,069260.KS,TKG Huchems,KR,KRW,Korea Exchange,55201000,40878588.0,0.518,1.0,,21600.0,0.0007551,457382354400,345359393.0,0.03219,53,2023-08-31,KR065M,40878588.0,22150.0,0.0007566,1.0,354865907.0,9900.0
1011,2023-09-18,SWESCGV,TW14PJ,TW0003033007,6294119,3033.TW,Weikeng,TW,TWD,Taiwan Stock Exchange,40401030,423543164.0,0.9282,1.0,,28.05,0.0312774,11027374058,344907601.0,0.03215,53,2023-08-31,TW14PJ,423543164.0,29.25,0.0314007,1.0,361080768.0,21406.0
1012,2023-09-18,SWESCGV,IN01Z5,INE203A01020,B170D88,ASTR.BO,ASTRAZENECA PHARMA INDIA,IN,INR,Bombay Stock Exchange,20103015,25000000.0,0.25,1.0,,4592.5,0.0120097,28703125000,344716609.0,0.03213,53,2023-08-31,IN01Z5,25000000.0,4262.05,0.0120793,1.0,321765977.0,5504.0
1013,2023-09-18,SWESCGV,EG8013,EGS39061C014,BWSW8F2,MFPC.CA,MISR FRETILIZERS,EG,EGP,Egyptian Exchange,55201015,229117232.0,0.1662,1.0,,279.46,0.0323626,10641636707,344390655.0,0.0321,53,2023-08-31,EG8013,229117232.0,238.97,0.0323626,1.0,294493770.0,281849.0
1014,2023-09-18,SWESCGV,KR11MZ,KR7082270000,B09CF34,082270.KQ,GemVax & Kael,KR,KRW,Korea Exchange,10102010,39994174.0,0.8946,1.0,,12740.0,0.0007551,455821759120,344181029.0,0.03208,53,2023-08-31,KR11MZ,39857956.0,13250.0,0.0007566,1.0,357297905.0,24678.0
