,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight,SEDOL
33525,2023-12-18,2034,MY24D3,MYL5212TO004,PAVILION REIT.TST.,MY,MYR,35102045.0,1.0,286927402.0,0.00020761738746257085,B79YDV3
33526,2023-12-18,2034,KW26G4,BH000A0CAQK6,GULF FINANCE HOUSE (KUW),KW,KWD,30202000.0,1.0,787704061.0,0.0005699736522149165,6741778
33527,2023-12-18,2034,BR0608,BRSOMAACNOR3,GRUPO DE MODA SOMA ON,BR,BRL,40204020.0,1.0,675827965.0,0.0004890213883003261,BLD4B35
33528,2023-12-18,2034,TW40C5,TW0008150004,CHIPMOS TECHNOLOGIES,TW,TWD,10102010.0,1.0,723806498.0,0.0005237381062098506,B0BSM06
33529,2023-12-18,2034,IN11X4,INE501A01019,Deepak Fert,IN,INR,55201000.0,1.0,604680167.0,0.00043753965514583735,6374754
33530,2023-12-18,2034,KR64CX,KR7237690003,ST PHARM,KR,KRW,20103015.0,1.0,492419098.0,0.00035630882917008964,BD0M3Q3
33531,2023-12-18,2034,KR10W8,KR7034230003,Paradise,KR,KRW,40501020.0,1.0,604325357.0,0.00043728291868660714,6560939
33532,2023-12-18,2034,TW20D4,TW0004915004,PRIMAX ELECTRONICS,TW,TWD,10102030.0,1.0,985280737.0,0.0007129378759479248,B5M70F8
33533,2023-12-18,2034,IN095J,INE614G01033,Reliance Power,IN,INR,65101015.0,1.0,825257204.0,0.0005971466771205974,B2NP5J9
33534,2023-12-18,2034,PL206I,PLGRPRC00015,GRUPA PRACUJ,PL,PLN,50205025.0,1.0,332471273.0,0.00024057241178594425,BMHYG44
33535,2023-12-18,2034,ID00KF,ID1000066004,Astra Agro Lestari Tbk PT,ID,IDR,45102010.0,1.0,176931938.0,0.00012802592736071113,6092498
33536,2023-12-18,2034,KR066N,KR7069620003,Daewoong Pharma,KR,KRW,20103015.0,1.0,449532030.0,0.0003252762371205871,6562979
33537,2023-12-18,2034,KW301K,KW0EQ0609648,ALI ALGHANIM SONS AUTOMOTIVE,KW,KWD,40401030.0,1.0,411783098.0,0.0002979615415330871,BMFXK41
33538,2023-12-18,2034,MX11VG,MX01TR0H0006,TRAXION SAB DE CV,MX,MXN,50206010.0,1.0,768825045.0,0.0005563130120931895,BF4GP25
33539,2023-12-18,2034,CN18LT,HK0000503208,CHINA TOBACCO INTL.,CN,HKD,45103010.0,1.0,252244472.0,0.00018252121586670764,BK1VC94
33540,2023-12-18,2034,B04QR1,PLCCC0000016,CCC SA,PL,PLN,40401020.0,1.0,720187462.0,0.0005211194131390055,B04QR13
33541,2023-12-18,2034,TW11KB,TW0008926007,TCC,TW,TWD,60102020.0,1.0,674801704.0,0.00048827879757462497,6245775
33542,2023-12-18,2034,IN05DN,INE383A01012,India Cements,IN,INR,50101030.0,1.0,446135583.0,0.0003228186069051395,6150062
33543,2023-12-18,2034,MY70H8,MYL5288OO005,SIME DARBY PROPERTY,MY,MYR,35101010.0,1.0,301226467.0,0.00021796402740620886,BF6RHX1
33544,2023-12-18,2034,TW11RI,TW0006257009,Sigurd,TW,TWD,10102020.0,1.0,999528486.0,0.0007232473842206915,6672964
33545,2023-12-18,2034,PH192,KYG884931042,361 DEGREES INTL.,CN,HKD,40204020.0,1.0,310063380.0,0.00022435831661492665,B51BL70
33546,2023-12-18,2034,MY80A2,MYL7204OO000,D & O GREEN TECHS.,MY,MYR,10102010.0,1.0,505635736.0,0.00036587223731260836,B05DWZ2
33547,2023-12-18,2034,EW051,PLTRFRM00018,NEUCA,PL,PLN,20103015.0,1.0,347408934.0,0.00025138113249370547,B045XT0
33548,2023-12-18,2034,667147,BMG210901242,CHINA WATER AFFAIRS GP.,CN,HKD,65102030.0,1.0,589858043.0,0.0004268145356902676,6671477
33549,2023-12-18,2034,KR604L,KR7141080002,LEGOCHEM BIOSCIENCES,KR,KRW,20103010.0,1.0,805460984.0,0.0005828223586714509,B8CL0T5
33550,2023-12-18,2034,SA2138,SA0007879402,SAUDI CHEMICAL,SA,SAR,20103015.0,0.4717066,383557319.0,0.00027753769057208374,B132HG4
33551,2023-12-18,2034,CN8BQ8,KYG8655K1094,TIANNENG POWER INTL.,CN,HKD,40101025.0,1.0,581268428.0,0.0004205991884868335,B1XDJC7
33552,2023-12-18,2034,KR07ZH,KR7137400008,PEOPLE & TECHNOLOGY,KR,KRW,50204000.0,1.0,741708529.0,0.0005366918111560724,B7Y3467
33553,2023-12-18,2034,TW1AKK,TW0006214000,SYSTEX,TW,TWD,10101010.0,1.0,807936034.0,0.0005846132765526201,6574037
33554,2023-12-18,2034,IN10LR,INE026A01025,GUJARAT STATE FERTILIZERS AND CHEMICALS,IN,INR,55201015.0,1.0,687665665.0,0.0004975870126723255,B71NQN1
33555,2023-12-18,2034,KR067O,KR7069960003,Hyundai Dept,KR,KRW,40401010.0,1.0,596888173.0,0.00043190145737829187,6568610
33556,2023-12-18,2034,KR103F,KR7120110002,Kolon Industry,KR,KRW,55101020.0,1.0,622988486.0,0.00045078734544350834,B5TVWD5
33557,2023-12-18,2034,B12JGK,TREVEST00017,VESTEL BEYAZ ESYA SANVETC.,TR,TRY,40203010.0,1.0,185486883.0,0.00013421618774854953,B12JGK3
33558,2023-12-18,2034,BR173D,BRVVEOACNOR0,CM HOSPITALAR ON,BR,BRL,45201015.0,1.0,590563579.0,0.000427325053473023,BMYLYL1
33559,2023-12-18,2034,KW25OB,KW0EQ0602452,JAZEERA AIRWAYS,KW,KWD,40501010.0,1.0,302795631.0,0.00021909945653535254,B2NP5Q6
33560,2023-12-18,2034,TW10E4,TW0006278005,Taiwan Surface,TW,TWD,10102015.0,1.0,869679427.0,0.0006292900897756904,6740140
33561,2023-12-18,2034,CN87XB,BMG9880L1028,YUEXIU TRANSPORT INFRASTR.,CN,HKD,50206060.0,1.0,522145220.0,0.0003778183111715112,6398787
33562,2023-12-18,2034,CN4CQ5,US4280501085,HESAI GROUP SPONSORED ADR,CN,USD,50202025.0,1.0,300923660.0,0.0002177449197231951,BMWS7Y8
33563,2023-12-18,2034,IN821G,INE818H01020,L T FOODS,IN,INR,45102030.0,1.0,350162108.0,0.00025337329772130506,BD7Y7L5
33564,2023-12-18,2034,TW1820,TW0001215002,CHAROEN PKPH.ENTER.(TW.),TW,TWD,45102010.0,1.0,596759953.0,0.00043180867885231317,6188610
33565,2023-12-18,2034,TW12SK,TW0006269004,Flexium Intercon,TW,TWD,10102015.0,1.0,908312291.0,0.00065724438845183,6683416
33566,2023-12-18,2034,IN10JP,INE498B01024,Shoppers Stop,IN,INR,40401010.0,1.0,390391647.0,0.00028248293217163754,B097TX7
33567,2023-12-18,2034,KR719S,KR7280360009,LOTTE WELLFOOD,KR,KRW,45102020.0,1.0,339641652.0,0.0002457608160468119,BZ60JT0
33568,2023-12-18,2034,CN8E4P,KYG4387E1070,H & H INTL. HDG.,CN,HKD,45102020.0,1.0,328165105.0,0.0002374565178563191,BF5L8M0
33569,2023-12-18,2034,TW60A5,KYG368891068,FULGENT SUN INTL.(HLDG.),TW,TWD,40204025.0,1.0,656167879.0,0.0004747955748570724,B8X9CB4
33570,2023-12-18,2034,KR1JC7,KR7065350001,SHINSUNG DELTA TECH,KR,KRW,40202020.0,1.0,431743917.0,0.000312404961936668,B01VH11
33571,2023-12-18,2034,KR60YF,KR7048410005,HYUNDAI BIOSCIENCE,KR,KRW,45201020.0,1.0,723245038.0,0.0005233318401733822,B00LSJ7
33572,2023-12-18,2034,KR15UB,KR7064760002,TOKAI CARBON KOREA,KR,KRW,10102010.0,1.0,427917773.0,0.00030963640788502113,6672384
33573,2023-12-18,2034,TW04WP,TW0002707007,Formosa Hotel,TW,TWD,40501025.0,1.0,431370505.0,0.0003121347652829263,6107574
33574,2023-12-18,2034,CL00PM,CLP9796J1008,Vina Concha y Toro SA,CL,CLP,45101015.0,1.0,685953096.0,0.000496347817324823,2932220
33575,2023-12-18,2034,BR05V2,BRBEEFACNOR6,MINERVA ON,BR,BRL,45102020.0,1.0,428611128.0,0.00031013811163544964,B23GH52
33576,2023-12-18,2034,KR01EQ,KR7001120005,LX INTERNATIONAL,KR,KRW,50205010.0,1.0,633918199.0,0.0004586959608039043,6537115
33577,2023-12-18,2034,TW16XT,TW0008112004,SUPREME ELECTRONICS,TW,TWD,10102010.0,1.0,1036758658.0,0.0007501867110035066,6728373
33578,2023-12-18,2034,TW12JB,TW0003545000,FOCALTECH SYSTEMS,TW,TWD,10102010.0,1.0,789865533.0,0.0005715376686406237,B1Z81M4
33579,2023-12-18,2034,TW30E6,TW0006691009,YANKEY ENGINEERING,TW,TWD,50101035.0,1.0,649462579.0,0.0004699436964430589,BD3W0Y7
33580,2023-12-18,2034,ID0151,ID1000126907,JAPFA COMFEED INDONESIA,ID,IDR,45102010.0,1.0,400531295.0,0.0002898198655313523,B9DG2Q7
33581,2023-12-18,2034,IN610C,INE615P01015,QUESS CORP,IN,INR,50205025.0,1.0,401711188.0,0.00029067362261568045,BYYDY11
33582,2023-12-18,2034,KR502I,KR7213420003,DUK SAN NEOLUX,KR,KRW,55201020.0,1.0,388364582.0,0.0002810161711143691,BV0M068
33583,2023-12-18,2034,IN05BL,INE886H01027,TV18 BROADCAST,IN,INR,40301035.0,0.5324596,267083042.0,0.0001932582354598397,B1CKQW8
33584,2023-12-18,2034,TW0593,TW0002855004,President Sec,TW,TWD,30202015.0,1.0,650149242.0,0.0004704405579388013,6154622
33585,2023-12-18,2034,KY118S,KYG8569B1041,Sunac Services Holdings Ltd,CN,HKD,35101015.0,1.0,270369504.0,0.00019563628178681622,BLN9QR9
33586,2023-12-18,2034,MY23J8,MYL7153OO009,KOSSAN RUBBER,MY,MYR,20102015.0,1.0,666306998.0,0.0004821321254384355,B0DD1H9
33587,2023-12-18,2034,SA2059,SA0007870070,SAUDI AUTOMOTIVE SERVICES,SA,SAR,40101010.0,0.5066149,396525008.0,0.0002869209620645957,B128FS1
33588,2023-12-18,2034,597763,TRAZOREN91L8,ZORLU ENERJI,TR,TRY,65101015.0,1.0,235557355.0,0.00017044660879999654,B03MZP2
33589,2023-12-18,2034,TH50VA,TH4539010Z03,CHULARAT HOSPITAL,TH,THB,20101010.0,0.6362993,332386931.0,0.00024051138287908033,BXC7WB4
33590,2023-12-18,2034,KW23H2,KW0EQ0500862,GULF CAB&ELECT INDS KPSC,KW,KWD,50202010.0,1.0,481504101.0,0.0003484108621390363,6398527
33591,2023-12-18,2034,TW01VL,TW0001723005,China Steel Chem,TW,TWD,55201000.0,1.0,639099223.0,0.00046244489053234085,6136318
33592,2023-12-18,2034,IN08W9,INE621H01010,RELIGARE ENTERPRISES,IN,INR,30302010.0,0.3802281,265629676.0,0.0001922065964395034,B292TZ8
33593,2023-12-18,2034,ZA808P,ZAE000261913,MOTUS HOLDINGS,ZA,ZAR,40401030.0,1.0,680480981.0,0.0004923882574770161,BDRN3H0
33594,2023-12-18,2034,IN80W9,INE805D01034,SUNTECK REALTY,IN,INR,35101010.0,1.0,381683262.0,0.00027618164435417686,BF0F7S6
33595,2023-12-18,2034,BR05LS,BRUSIMACNPA6,USINAS SIDERURGICAS DE MINAS,BR,BRL,55102010.0,1.0,882965166.0,0.0006389034986117331,2386009
33596,2023-12-18,2034,TW01D3,TW0001440006,Tainan Spinning,TW,TWD,55101020.0,1.0,739391455.0,0.0005350152029022624,6871824
33597,2023-12-18,2034,ZA807O,ZAE000003257,HOSKEN CONS.INVS.,ZA,ZAR,30202000.0,1.0,455153851.0,0.0003293441225183095,6439738
33598,2023-12-18,2034,TW207Y,TW0004770003,ALLIED SUPREME,TW,TWD,55201020.0,1.0,618923862.0,0.000447846229990556,BMHYZW5
33599,2023-12-18,2034,KR06S9,KR7093370005,FOOSUNG,KR,KRW,55201020.0,1.0,483704792.0,0.00035000325698472754,B1LCKX4
33600,2023-12-18,2034,KR60K1,KR7140410002,MEZZION PHARMA,KR,KRW,20103015.0,1.0,680722083.0,0.0004925627161275427,B55W726
33601,2023-12-18,2034,KR1KLH,KR7195940002,HK INNO N,KR,KRW,20103015.0,1.0,444985624.0,0.00032198650972095676,BNNNGT7
33602,2023-12-18,2034,MY00WG,MYL5292OO007,UWC,MY,MYR,55102015.0,1.0,228836498.0,0.0001655834735186562,BJ17CJ5
33603,2023-12-18,2034,IN18XB,INE759A01021,MASTEK,IN,INR,10101010.0,1.0,699576244.0,0.0005062053714554527,6293172
33604,2023-12-18,2034,KR80UD,KR7140860008,PARK SYSTEMS,KR,KRW,50202025.0,1.0,595587099.0,0.0004309600151079036,BD0CJ98
33605,2023-12-18,2034,TW05OI,TW0003006003,ESMT,TW,TWD,10102010.0,1.0,901440845.0,0.0006522722886918701,6443386
33606,2023-12-18,2034,KR51XE,KR7214450009,PHARMARESEARCH,KR,KRW,20103015.0,1.0,570710247.0,0.0004129594094336745,BYMXFQ5
33607,2023-12-18,2034,TW10ND,TW0002481009,Pan Jit,TW,TWD,10102010.0,1.0,730591248.0,0.0005286474737354614,6202996
33608,2023-12-18,2034,TW9031,TW0006670003,FUSHENG PRECISION,TW,TWD,40203050.0,1.0,800558962.0,0.0005792753116002058,BD2BR77
33609,2023-12-18,2034,IN20SZ,INE979A01025,SAREGAMA INDIA,IN,INR,40301010.0,1.0,393220488.0,0.00028452984917528787,BLNM4L8
33610,2023-12-18,2034,HK20Z2,KYG6083E1098,MICROPORT NEUROTECH,CN,HKD,20102010.0,1.0,337127785.0,0.00024394181062826226,BP0VJ99
33611,2023-12-18,2034,TW20JA,TW0006515000,WINWAY TECHNOLOGY,TW,TWD,10102020.0,1.0,809565547.0,0.000585792373528155,BV1VXB0
33612,2023-12-18,2034,MX00M5,MX01LA010006,Genomma Lab Internacional SA d,MX,MXN,20103015.0,1.0,563036981.0,0.00040740712188943576,B3B1C73
33613,2023-12-18,2034,IN03PX,INE532F01054,Edelweiss,IN,INR,30202000.0,1.0,559253812.0,0.0004046696640564283,B291KM9
33614,2023-12-18,2034,IN19HW,INE576O01020,LAXMI ORGANIC INDUSTRIES,IN,INR,55201020.0,1.0,337836059.0,0.0002444543095965123,BMW25T1
33615,2023-12-18,2034,KR1BL8,KR7383310000,Ecopro HN,KR,KRW,50202020.0,1.0,569017472.0,0.00041173453679825447,BNC0859
33616,2023-12-18,2034,IN70X9,INE285J01028,SIS LTD,IN,INR,50205040.0,1.0,275626913.0,0.00019944048282789423,BKMFNP8
33617,2023-12-18,2034,TW05IC,TW0002897006,O-BANK,TW,TWD,30101010.0,1.0,538774654.0,0.000389851179478949,B02JY57
33618,2023-12-18,2034,EG20HD,EGS60041C018,CREDIT AGRICOLE EGYPT,EG,EGP,30101010.0,1.0,220735005.0,0.00015972132581341085,6169518
33619,2023-12-18,2034,TW12XP,TW0001560001,Kinik,TW,TWD,50204040.0,1.0,739670365.0,0.0005352170189893058,B00P963
33620,2023-12-18,2034,IN50JT,INE332A01027,THOMAS COOK INDIA,IN,INR,40501015.0,1.0,218993053.0,0.00015846086926306298,B1XBYT3
33621,2023-12-18,2034,TH50U9,TH4403010002,BANGKOK AIRWAY,TH,THB,40501010.0,1.0,391448026.0,0.0002832473159377803,BRS61C7
33622,2023-12-18,2034,HK10XZ,KYG8701T1388,TCL ELECTRONICS HOLDINGS,CN,HKD,40203010.0,1.0,248671933.0,0.00017993616749343257,6193788
33623,2023-12-18,2034,KR21LZ,KR7395400005,SK REITS,KR,KRW,35102030.0,1.0,548174072.0,0.00039665249087418705,BMYH2M6
33624,2023-12-18,2034,TH21O1,TH0480B10Z01,MBK,TH,THB,35101010.0,0.615506,281411838.0,0.00020362638841514417,BFWRH46
33625,2023-12-18,2034,MY507W,MYL5209OO001,GAS MALAYSIA,MY,MYR,65102020.0,1.0,198619167.0,0.0001437185583011415,B8FL1M2
33626,2023-12-18,2034,TW7073,TW0006196009,MARKETECH INTL.,TW,TWD,10102020.0,1.0,452405856.0,0.0003273557047558951,6546887
33627,2023-12-18,2034,BR709I,BRIRBRACNOR4,IRB BRASIL RESSEGUROS ON,BR,BRL,30302010.0,1.0,590500002.0,0.0004272790498827395,BYZ6D56
33628,2023-12-18,2034,TH30HU,TH8859010002,SISB,TH,THB,40201010.0,0.7643474,141480288.0,0.00010237351876211569,BHJ4517
33629,2023-12-18,2034,KR20MZ,KR7161890009,KOLMAR KOREA,KR,KRW,40204035.0,1.0,580137201.0,0.00041978064556367584,B8K27N3
33630,2023-12-18,2034,KR63QA,KR7101490001,S&S TECH,KR,KRW,10102010.0,1.0,605324676.0,0.00043800601448915343,B3V9P01
33631,2023-12-18,2034,TW04G9,TW0002548005,Huaku,TW,TWD,35101010.0,1.0,744991064.0,0.0005390670159507488,6275459
33632,2023-12-18,2034,KR917S,KR7278280003,CHUNBO,KR,KRW,55201000.0,1.0,405795997.0,0.00029362934370384474,BJ9ZMW4
33633,2023-12-18,2034,ID20FC,ID1000125503,ACE HARDWARE INDONESIA,ID,IDR,40401025.0,1.0,316104915.0,0.00022872990226419023,B7JW351
33634,2023-12-18,2034,IN81GU,INE276A01018,GARWARE TECHNICAL FIBERS,IN,INR,55101020.0,1.0,521888218.0,0.00037763234746277956,6139889
33635,2023-12-18,2034,PL90DW,PLATPRT00018,AUTO PARTNER,PL,PLN,40101025.0,1.0,480711642.0,0.00034783744786732725,BDC5PF3
33636,2023-12-18,2034,KR05UA,KR7056190002,SFA Engineering,KR,KRW,50204000.0,1.0,413655747.0,0.0002993165689382925,6430140
33637,2023-12-18,2034,TW03YQ,TW0002457009,PHIHONG TECHNOLOGY,TW,TWD,10102015.0,1.0,619502099.0,0.00044826463567240233,6214140
33638,2023-12-18,2034,KR037L,KR7006650006,Korea Pet,KR,KRW,55201000.0,1.0,557206267.0,0.00040318808390532075,6166672
33639,2023-12-18,2034,420535,GRS191213008,ELLAKTOR,GR,EUR,50101010.0,1.0,222448747.0,0.00016096136993030172,4205351
33640,2023-12-18,2034,TR121O,TREZRGY00023,ZIRAAT GAYRIMENKUL,TR,TRY,35102000.0,1.0,140724120.0,0.0001018263642430684,BNG2TV4
33641,2023-12-18,2034,IN20PW,INE864I01014,MTAR TECHNOLOGIES,IN,INR,50201020.0,1.0,539104942.0,0.00039009017209935484,BN92WP6
33642,2023-12-18,2034,TH21LY,TH0975010008,BANGCHAK SRIRACHA,TH,THB,60101020.0,1.0,188346645.0,0.00013628547883426023,B2R3SR8
33643,2023-12-18,2034,BR20AE,BREZTCACNOR0,EZTEC,BR,BRL,35101010.0,1.0,605625148.0,0.00043822343259286475,B1YW5V4
33644,2023-12-18,2034,CN10AA,BMG8162K1137,SIHUAN PHARM HLDG GRP,CN,HKD,20103015.0,1.0,385693493.0,0.0002790834016542392,B4X3RF7
33645,2023-12-18,2034,KY11L5,KYG211921021,China MeiDong Auto Holdings Lt,CN,HKD,40401030.0,1.0,343560202.0,0.00024859623402352177,BH0VXF7
33646,2023-12-18,2034,KR31P4,KR7457190007,Isu Specialty Chemical,KR,KRW,55201020.0,1.0,551818859.0,0.0003992898170742045,BMXDJH9
33647,2023-12-18,2034,IN18P3,INE0BY001018,JUBILANT INGREVIA LTD,IN,INR,55201020.0,1.0,546004612.0,0.00039508269442301177,BMFMT18
33648,2023-12-18,2034,ID80MP,ID1000142805,BANK BTPN SYARIAH TBK PT,ID,IDR,30101010.0,1.0,236128281.0,0.0001708597243258342,BFNBJ41
33649,2023-12-18,2034,IN06HS,INE614B01018,Karnataka Bank,IN,INR,30101010.0,0.49,489920460.0,0.0003545008432818171,6130064
33650,2023-12-18,2034,IN80ZC,INE858B01029,ISGEC HEAVY ENGINEERING,IN,INR,50204000.0,1.0,333470374.0,0.00024129534984618307,BJXFHW5
33651,2023-12-18,2034,TW301T,TW0002867009,MERCURIES LIFE INSURANCE,TW,TWD,30301010.0,1.0,543248021.0,0.00039308805669328097,B6S2Z37
33652,2023-12-18,2034,KR10NZ,KR7009970005,Youngone Holding,KR,KRW,40204020.0,1.0,330031277.0,0.0002388068585783802,6150493
33653,2023-12-18,2034,IN10OU,INE517F01014,Gujarat Pipavav,IN,INR,50206060.0,1.0,486700059.0,0.0003521705979391229,B53NR43
33654,2023-12-18,2034,BR16DM,BRMOVIACNOR0,MOVIDA PARTICIPACOES ON,BR,BRL,40201040.0,1.0,317007268.0,0.00022938283457781084,BD448C6
33655,2023-12-18,2034,TH22AO,TH0617A10Z08,AMATA,TH,THB,35101010.0,0.5454792,347095225.0,0.00025115413624814126,6592954
33656,2023-12-18,2034,TW01A0,TW0001409001,Shinkong Syn Fib,TW,TWD,55201010.0,1.0,724202960.0,0.0005240249815800468,6804886
33657,2023-12-18,2034,IN06DO,INE700A01033,JUBILANT PHARMOVA,IN,INR,20103015.0,1.0,541537349.0,0.00039185023399328884,B10SSN9
33658,2023-12-18,2034,TW08KH,TW0009907006,Ton Yi Ind,TW,TWD,50203030.0,1.0,400392257.0,0.00028971925922426274,6897864
33659,2023-12-18,2034,SA25W5,SA14QH2GSJH8,MAHARAH HUMAN RESOURCES,SA,SAR,50205025.0,0.6134767,395493345.0,0.00028617446251345905,BJYHVR3
33660,2023-12-18,2034,TW05RL,TW0003014007,ITE,TW,TWD,10102010.0,1.0,714387078.0,0.0005169223215961082,6548753
33661,2023-12-18,2034,KR21AO,KR7225570001,NEXON Games,KR,KRW,40203040.0,1.0,311543842.0,0.00022542956199105707,BYVY9N4
33662,2023-12-18,2034,KW227R,KW0EQ0400642,SALHIAH REAL ESTATE,KW,KWD,35101010.0,1.0,600317801.0,0.0004343830969859599,6769639
33663,2023-12-18,2034,IN702E,INE334L01012,UJJIVAN FINANCIAL SERVICES LTD,IN,INR,30101010.0,0.5439005,433587209.0,0.00031373874695233075,BZBW3M2
33664,2023-12-18,2034,IN0BK0,INE541A01023,G M M PFAUDLER,IN,INR,50204000.0,1.0,546632495.0,0.00039553702338282357,B1FXCV5
33665,2023-12-18,2034,ZA00W5,ZAE000058723,DRD GOLD,ZA,ZAR,55103025.0,1.0,346381801.0,0.00025063791079877446,6267780
33666,2023-12-18,2034,IN09ES,INE109A01011,Shipping Corp,IN,INR,50206030.0,1.0,337456542.0,0.00024417969543457307,6101242
33667,2023-12-18,2034,KY113N,KYG6142R1092,Ming Yuan Cloud Group Holdings,CN,HKD,10101015.0,1.0,343981726.0,0.0002489012439703681,BMC5QM0
33668,2023-12-18,2034,IN092G,INE036A01016,RELIANCE INFRASTRUCTURE,IN,INR,65101015.0,1.0,850944129.0,0.0006157334423555435,6099853
33669,2023-12-18,2034,TW1AVV,TW0006533003,ANDES TECHNOLOGY,TW,TWD,10102010.0,1.0,583443001.0,0.00042217268464634863,BWT3K58
33670,2023-12-18,2034,IN70ZB,INE460H01021,STAR CEMENT,IN,INR,50101030.0,1.0,606541749.0,0.00043888667459637885,BZ56DZ3
33671,2023-12-18,2034,KY11K4,KYG9835C1087,YEAHKA,CN,HKD,50205015.0,1.0,319094748.0,0.00023089331123831596,BL58D39
33672,2023-12-18,2034,TH90AT,TH8351010005,CPN RETAIL GROWTH LEASE REIT,TH,THB,35102045.0,1.0,538786997.0,0.00038986011073262355,BF5BKP7
33673,2023-12-18,2034,HK40DI,BMG1223L1054,BOE VARITRONIX,CN,HKD,10102015.0,1.0,314357013.0,0.0002274651403618725,BDFBQH7
33674,2023-12-18,2034,TW12NF,TW0002439007,Merry Eltrs,TW,TWD,40203010.0,1.0,802511840.0,0.0005806883917925018,6129749
33675,2023-12-18,2034,TH70AR,TH7534010007,TPI POLENE POWER,TH,THB,65101010.0,1.0,241430797.0,0.00017469656427637498,BYNGF85
33676,2023-12-18,2034,TW13WP,TW0002421005,SUNONWEALTH ELM.INDUSTRY,TW,TWD,10102015.0,1.0,622638542.0,0.0004505341299662421,6129039
33677,2023-12-18,2034,KR12FT,KR7009520008,POSCO M-TECH,KR,KRW,55102010.0,1.0,382852437.0,0.0002770276460162508,6103000
33678,2023-12-18,2034,TW11YP,TW0001905008,Chung Hwa Pulp,TW,TWD,55101015.0,1.0,376332560.0,0.00027230993756497746,6196538
33679,2023-12-18,2034,622098,HK0119000674,POLY PPTY GROUP,CN,HKD,35101010.0,1.0,389289714.0,0.0002816855860519428,6220987
33680,2023-12-18,2034,KR82DY,KR7294870001,HDC Hyundai Development,KR,KRW,50101010.0,1.0,445029990.0,0.00032201861245129186,BD0BBZ5
33681,2023-12-18,2034,KR31YD,KR7420770000,GIGAVIS,KR,KRW,10102020.0,1.0,304496239.0,0.00022032999704001285,BQP9G50
33682,2023-12-18,2034,AE20J9,AEA002301017,ARAMEX,AE,AED,50206040.0,1.0,429766158.0,0.0003109738781372524,B0LWK71
33683,2023-12-18,2034,TW16TP,TW0001609006,TA YA ELEC.WIRE & CABLE,TW,TWD,50202010.0,1.0,778343982.0,0.0005632008060702904,6869205
33684,2023-12-18,2034,IN818M,INE050E01027,BALAJI AMINES LIMITED,IN,INR,55201020.0,1.0,548945124.0,0.00039721041528545603,B03RN31
33685,2023-12-18,2034,KR1ASE,KR7009900002,MYOUNG SHIN INDUSTRIAL,KR,KRW,40101025.0,1.0,409783705.0,0.00029651480361862694,BN4GT29
33686,2023-12-18,2034,KW207P,KW0EQ0100069,KUWAIT INTLBANK,KW,KWD,30101010.0,1.0,397899302.0,0.0002879153854898128,6503213
33687,2023-12-18,2034,CN89YE,HK0405033157,YUEXIU REAL ESTATE INV. TST.,CN,HKD,35102030.0,1.0,362742850.0,0.00026247657878882973,B0TLGM7
33688,2023-12-18,2034,IN11FM,INE258B01022,FDC Ltd,IN,INR,20103015.0,1.0,264207407.0,0.00019117745885281515,6525789
33689,2023-12-18,2034,HK029C,KYG0330A1013,ALPHAMAB ONCOLOGY,CN,HKD,20103010.0,1.0,399547186.0,0.0002891077755109003,BL6WGG4
33690,2023-12-18,2034,MY103O,MYL5099OO006,CAPITAL A BERHAD,MY,MYR,40501010.0,1.0,465519875.0,0.0003368448589633225,B03J9L7
33691,2023-12-18,2034,KR071J,KR7103140000,Poongsan,KR,KRW,55102050.0,1.0,503901348.0,0.0003646172539861764,B3BDFS1
33692,2023-12-18,2034,HU801K,HU0000110226,OPUS GLOBAL,HU,HUF,50203000.0,1.0,336385588.0,0.00024340476536507559,B5VZ912
33693,2023-12-18,2034,KR215J,KR7089860001,LOTTE RENTAL,KR,KRW,40201040.0,1.0,315893625.0,0.00022857701523600402,BMCHTK5
33694,2023-12-18,2034,CL00SP,CL0000001256,Inversiones Aguas Metropolitan,CL,CLP,65102030.0,1.0,342783399.0,0.0002480341482544076,B0LD0L8
33695,2023-12-18,2034,IN602D,INE418H01029,ALLCARGO LOGISTICS,IN,INR,50206060.0,1.0,296097345.0,0.00021425265337154348,B174733
33696,2023-12-18,2034,TW06UP,TW0003576005,UNITED RENEWABLE ENERGY,TW,TWD,60102020.0,1.0,678066075.0,0.000490640859106582,B284BT3
33697,2023-12-18,2034,ZA208J,ZAE000209557,RESILIENT REIT,ZA,ZAR,35102045.0,1.0,641261817.0,0.00046400971882441957,BZ1MVY0
33698,2023-12-18,2034,MY00O8,MYL5148OO001,UEM SUNRISE BHD,MY,MYR,35101010.0,1.0,252587741.0,0.00018276960139029346,B3FKMY3
33699,2023-12-18,2034,KR21GU,KR7348370008,ENCHEM,KR,KRW,55201020.0,1.0,800114143.0,0.0005789534456577062,BLN7CP3
33700,2023-12-18,2034,KR14DT,KR7084370006,Eugene Tech,KR,KRW,10102020.0,1.0,455450681.0,0.0003295589053124621,B0TBHH9
33701,2023-12-18,2034,GR1019,GRS281003004,HALCOR,GR,EUR,55102015.0,1.0,115823068.0,8.380824772553333e-05,BG0WLZ9
33702,2023-12-18,2034,CN5329,CNE100001TJ4,BAIC MOTOR 'H',CN,HKD,40101020.0,1.0,497483236.0,0.0003599731815253587,BTF8BT7
