,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Weight,SEDOL,Capfactor,Mcap_Units_Index_Currency
11761,2021-06-21,1341,CN8BQ8,KYG8655K1094,TIANNENG POWER INTL.,CN,HKD,40101025.0,0.0008183660217781386,B1XDJC7,1.0,1209463957.0
11762,2021-06-21,1341,KR18I2,KR7011210002,HYUNDAI WIA,KR,KRW,40101025.0,0.0009789235658704248,B3LF565,1.0,1446752111.0
11763,2021-06-21,1341,CN8FYK,KYG5139G1001,JIAYUAN INTL.GP.,CN,HKD,35101010.0,0.00036897844593967294,BD39D16,1.0,545313612.0
11764,2021-06-21,1341,KR01CO,KR7000990002,DB HITEK,KR,KRW,10102010.0,0.0013099049022405659,6407757,1.0,1935909757.0
11765,2021-06-21,1341,BR03DI,BRGOAUACNPR8,METALURGICA GERDAU PN,BR,BRL,55102010.0,0.0013477506139824244,2648862,1.0,1991841972.0
11766,2021-06-21,1341,BR1137,BRSIMHACNOR0,SIMPAR ON,BR,BRL,50205010.0,0.0006915617549380102,BMC4304,1.0,1022059805.0
11767,2021-06-21,1341,MY207T,MYL5031OO009,TIME DOTCOM,MY,MYR,15102015.0,0.0006655265603224446,6336538,1.0,983582365.0
11750,2021-06-21,1341,TH00AK,TH0148A10Z06,Banpu PCL,TH,THB,60101040.0,0.0006735836656689825,BJFHBV6,0.4240882,995489969.0
11768,2021-06-21,1341,CN89VB,KYG8406X1034,SSY GROUP,CN,HKD,20103015.0,0.0005827313808747051,BYP9J68,1.0,861219287.0
11749,2021-06-21,1341,645514,HK0165000859,China Everbright Ltd.,CN,HKD,30202000.0,0.0006709576968010475,6455143,1.0,991609047.0
11747,2021-06-21,1341,CN1O5T,KYG3165D1097,C D INTERNATIONAL INVEST. GRP,CN,HKD,35101010.0,0.00042421028510495387,BZBY9R5,1.0,626940802.0
11730,2021-06-21,1341,KR190L,KR7058470006,LEENO INDUSTRIAL,KR,KRW,10102010.0,0.0009965687580089854,6430139,1.0,1472829958.0
11731,2021-06-21,1341,TW18VT,TW0003023008,SINBON Elec,TW,TWD,10102015.0,0.0014429612292916497,6349354,1.0,2132553835.0
11732,2021-06-21,1341,KR060H,KR7066970005,L&F Co Ltd,KR,KRW,10102030.0,0.001614123362638675,6578608,1.0,2385514522.0
11733,2021-06-21,1341,KR623M,KR7240810002,WONIK IPS CO LTD,KR,KRW,10102020.0,0.0009525444896267387,BZ8TP86,1.0,1407766448.0
11734,2021-06-21,1341,TW10J9,TW0003533006,Lotes,TW,TWD,10102015.0,0.0010689706938883875,B1GJFG8,1.0,1579832851.0
11735,2021-06-21,1341,KR10KW,KR7012510004,DOUZONE BIZON,KR,KRW,10101015.0,0.0009840031091082574,6510989,1.0,1454259173.0
11736,2021-06-21,1341,KR51HY,KR7095700001,GENEXINE,KR,KRW,20103010.0,0.0009705009089732675,B3XSP95,1.0,1434304258.0
11737,2021-06-21,1341,HK1BKX,KYG5215A1004,KANGJI MEDICAL HOLDINGS,CN,HKD,20102015.0,0.00042322650404928583,BMY5QH3,1.0,625486871.0
11738,2021-06-21,1341,MX504S,MX01OM000018,GRUPO AERO DEL CENTRO 'B',MX,MXN,50206060.0,0.0007309161962964866,B1KFX13,0.49,1080221773.0
11739,2021-06-21,1341,IN60GR,INE048G01026,NAVIN FLUORINE INTL.,IN,INR,55201020.0,0.001151462512690295,BF1BKG2,1.0,1701747592.0
11740,2021-06-21,1341,TW032U,TW0002352002,Qisda,TW,TWD,10102030.0,0.0011756539917855678,6054465,1.0,1737500203.0
11741,2021-06-21,1341,IN11U1,INE042A01014,Escorts Ltd,IN,INR,50204010.0,0.000820021227377171,6099875,1.0,1211910187.0
11742,2021-06-21,1341,HK10GI,HK0000065737,CHINA OVERSEAS GRAND OCEANS GR,CN,HKD,35101010.0,0.000735202859629104,6803247,1.0,1086557037.0
11743,2021-06-21,1341,IN04OX,INE776C01039,GMR,IN,INR,50206060.0,0.0005204055556826703,B192HJ1,0.5815285,769107888.0
11744,2021-06-21,1341,BR02Z3,BRENBRACNOR2,EDP Brasil,BR,BRL,65101015.0,0.0007254864726324149,B0D7494,1.0,1072197179.0
11745,2021-06-21,1341,ET027,TREKOAL00014,KOZA ALTIN ISLETMELERI,TR,TRY,55103025.0,0.00042632289143838446,B3LP189,1.0,630063025.0
11746,2021-06-21,1341,CN1PVK,KYG5138B1023,JINCHUAN GROUP INTERNATIONAL RESOURCES,CN,HKD,35101010.0,0.00027076640900737433,6373988,1.0,400165945.0
11748,2021-06-21,1341,KR03WA,KR7012450003,HANWHA AEROSPACE,KR,KRW,50201010.0,0.0009361244018811062,6772671,1.0,1383499184.0
11729,2021-06-21,1341,CN1S7Z,US65481N1000,NIU TECHNOLOGIES ADR 1:2,CN,USD,40203055.0,0.001390387311067002,BGHKJ29,1.0,2054854789.0
11769,2021-06-21,1341,KR032G,KR7006260004,Ls,KR,KRW,10102010.0,0.0011391221001222868,6375780,1.0,1683509684.0
11771,2021-06-21,1341,ID00XS,ID1000060403,PABRIK KERTAS TJIWIKIMIA,ID,IDR,55101015.0,0.0004902849412556823,6666677,1.0,724592602.0
11793,2021-06-21,1341,B07XWG,ES0105375002,AMREST HLDG,PL,PLN,40501040.0,0.000384221379053755,BGT2VX8,1.0,567841158.0
11794,2021-06-21,1341,CN8DDX,KYG211901064,CHINA SCE GROUP HOLDINGS,CN,HKD,35101010.0,0.00047257343682664935,BKS1189,1.0,698416752.0
11795,2021-06-21,1341,TW08ZW,TW0006531007,AP MEMORY TECH.,TW,TWD,10102010.0,0.000825471465270629,BWY5316,1.0,1219965099.0
11796,2021-06-21,1341,ZA703J,ZAE000227831,DIS-CHEM PHARMACIES,ZA,ZAR,45201015.0,0.0003732777055152567,BYMPX12,1.0,551667492.0
11797,2021-06-21,1341,TW03UM,TW0002449006,King Yuan Elec,TW,TWD,10102010.0,0.0012264795899193709,6352493,1.0,1812615405.0
11798,2021-06-21,1341,HK1B7K,KYG8196J1085,SINIC HOLDINGS (GROUP),CN,CNY,35101010.0,0.00022108523191863782,BKLGN52,1.0,326742084.0
11799,2021-06-21,1341,IN12NV,INE522D01027,Manappuram Finance,IN,INR,30201020.0,0.0006080460468456863,6570400,0.8808197,898631857.0
11800,2021-06-21,1341,KR64CX,KR7237690003,ST PHARM,KR,KRW,20103015.0,0.0005221827329162966,BD0M3Q3,1.0,771734380.0
11801,2021-06-21,1341,IN07LX,INE139A01034,National Alum,IN,INR,55102035.0,0.00048492521213145025,6139447,1.0,716671453.0
11802,2021-06-21,1341,BR0406,BRMDIAACNOR7,M Dias Branco,BR,BRL,45102020.0,0.0005095557361983798,B1FRH89,1.0,753072929.0
11803,2021-06-21,1341,EV056,RU0009084446,NVYSK.COML.SEA PORT,RU,RUB,50206060.0,0.0003748512601779314,B5961N3,1.0,553993050.0
11804,2021-06-21,1341,KR076O,KR7111770004,Youngone,KR,KRW,40204020.0,0.0005661593810585624,B622C10,1.0,836727512.0
11805,2021-06-21,1341,CN3103,KYG2198S1093,CIMC ENRIC HOLDINGS,CN,HKD,60101030.0,0.00042519890071992546,B0M6DX9,1.0,628401878.0
11806,2021-06-21,1341,CN1SH9,US37186H1005,GENETRON HOLDINGS ADR 1:5,CN,USD,20102020.0,0.0010232370640466497,BMX5PZ5,1.0,1512243074.0
11807,2021-06-21,1341,TW03TL,TW0003714002,ENNOSTAR,TW,TWD,10102010.0,0.0013240978631262285,BK80TL5,1.0,1956885548.0
11808,2021-06-21,1341,TW106W,TW0003406005,Genius Elec,TW,TWD,10102015.0,0.0011888345337026213,B059SR4,1.0,1756979739.0
11809,2021-06-21,1341,KR02N0,KR7004800009,HYOSUNG,KR,KRW,50203000.0,0.0005243911183313974,6896838,1.0,774998155.0
11792,2021-06-21,1341,CZ602J,CZ0008040318,MONETA MONEY BANK,CZ,CZK,30101010.0,0.0009026001027549432,BD3CQ16,1.0,1333953589.0
11770,2021-06-21,1341,TW1987,TW0004961008,FITIPOWER INTEGRATED TECH.,TW,TWD,10102010.0,0.0007094093408777962,B61YST7,1.0,1048436770.0
11791,2021-06-21,1341,BR1148,BRSLCEACNOR2,SLC AGRICOLA ON,BR,BRL,45102010.0,0.0005882814644280578,B1Y4WK8,1.0,869421761.0
11789,2021-06-21,1341,BR209D,BRYDUQACNOR3,YDUQS PART,BR,BRL,40201010.0,0.001451714735144185,BJGV3C2,1.0,2145490650.0
11772,2021-06-21,1341,HK1AHT,KYG020141019,AK MEDICAL HOLDINGS,CN,HKD,20102010.0,0.0005715980471349162,BFD6SZ0,1.0,844765322.0
11773,2021-06-21,1341,KR05R7,KR7052690005,KEPCO E&C,KR,KRW,50101015.0,0.0003939183209048507,B4LW1M1,1.0,582172278.0
11774,2021-06-21,1341,KR049O,KR7017800004,Hyundai Elevator,KR,KRW,50204000.0,0.0008052010275872818,6411189,1.0,1190007399.0
11775,2021-06-21,1341,MY303Q,MYL3867OO008,MALAYSIAN PACIFIC INDS.,MY,MYR,10102010.0,0.0006160990159205624,6556693,1.0,910533348.0
11776,2021-06-21,1341,TW07VR,TW0006176001,Radiant,TW,TWD,10102015.0,0.0013064836987765303,6520278,1.0,1930853557.0
11777,2021-06-21,1341,TW12G8,TW0002383007,Elite Matl,TW,TWD,10102015.0,0.0015897910148378175,6316121,1.0,2349553721.0
11778,2021-06-21,1341,KR01HT,KR7001230002,DONGKUK STEEL,KR,KRW,55102010.0,0.0007425444359893771,6276117,1.0,1097407160.0
11779,2021-06-21,1341,KR01MY,KR7001450006,Hyundai Mar&Fire,KR,KRW,30302025.0,0.0009949555376310565,B01LXY6,1.0,1470445778.0
11780,2021-06-21,1341,KR067O,KR7069960003,Hyundai Dept,KR,KRW,40401010.0,0.0007833520355829404,6568610,1.0,1157716752.0
11781,2021-06-21,1341,CN8FTF,KYG7306T1058,Q TECHNOLOGY (GROUP),CN,HKD,10102020.0,0.0005647776301778465,BSXNPQ2,1.0,834685421.0
11782,2021-06-21,1341,TH00X7,TH9479010000,BANGKOK COMMERCIAL ASSET MNG,TH,THB,30202010.0,0.0006475989128626484,BJYD494,0.9038923,957087077.0
11783,2021-06-21,1341,PK21GS,PK0071501016,LUCKY CEMENT,PK,PKR,50101030.0,0.0008694738133753114,6537557,1.0,1284996213.0
11784,2021-06-21,1341,HK1AV7,KYG5804A1076,MAOYAN ENTERTAINMENT,CN,HKD,10101020.0,0.00043320958414761964,BHHD4Q4,1.0,640240875.0
11785,2021-06-21,1341,KR308M,KR7032500001,KMW,KR,KRW,15101010.0,0.0009332547624280142,6219888,1.0,1379258141.0
11786,2021-06-21,1341,CN8AIZ,KYG8972T1067,TOWNGAS CHINA,CN,HKD,65102020.0,0.00044908371583577355,6345460,1.0,663701270.0
11787,2021-06-21,1341,IN01TZ,INE438A01022,Apollo Tyres,IN,INR,40101015.0,0.00030752147597221493,6168902,0.4714597,454486295.0
11788,2021-06-21,1341,KR00V6,KR7000060004,Meritz Fire Ins,KR,KRW,30302025.0,0.0005812121715303764,B0YCFG2,1.0,858974046.0
11790,2021-06-21,1341,KR14EU,KR7003090008,DAEWOONG,KR,KRW,20103015.0,0.0008908307670070032,6164427,1.0,1316559676.0
11642,2021-06-21,1341,TH706N,TH6678010005,COM7,TH,THB,40401030.0,0.0005299131127230473,BZ2YMZ3,0.5849093,783159116.0
11728,2021-06-21,1341,TW012S,TW0001229003,Lien Hwa Ind,TW,TWD,45102020.0,0.0012333528534475707,6515144,1.0,1822773408.0
11726,2021-06-21,1341,MX11M7,MX01Q0000008,QUALITAS CONTROLADORA,MX,MXN,30302025.0,0.0005136505855995088,BYMXF65,1.0,759124711.0
11666,2021-06-21,1341,BR907I,BRLCAMACNOR3,COMPANHIA DE LOCACAO AMERICAS,BR,BRL,40501015.0,0.0011328908275013837,B82CQN4,1.0,1674300480.0
11667,2021-06-21,1341,BR307C,BRALPAACNPR7,ALPARGATAS PREF,BR,BRL,40204020.0,0.0013395925580305275,B07C796,1.0,1979785173.0
11668,2021-06-21,1341,726829,GRS434003000,PUBLIC POWER,GR,EUR,65101015.0,0.0008408332805024709,7268298,1.0,1242668341.0
11669,2021-06-21,1341,TW07SO,TW0006116007,Hannstar Dis,TW,TWD,10102015.0,0.0013115478905124066,6381828,1.0,1938337931.0
11670,2021-06-21,1341,CN1SB3,US25985W1053,DOUYU INTERNATIONAL HOLDINGS ADR 10:1,CN,USD,10101020.0,0.0017275208484554979,BJVJP36,1.0,2553104779.0
11671,2021-06-21,1341,MY50NC,MYQ0166OO007,INARI AMERTRON,MY,MYR,10102010.0,0.0013037272874765317,B54JP79,1.0,1926779854.0
11672,2021-06-21,1341,BR11IM,BRTAEECDAM10,TSMS.ALIANCA ENELA. UTS.,BR,BRL,65101015.0,0.0018257155168359752,B1G8KX7,1.0,2698226777.0
11673,2021-06-21,1341,TW03D5,TW0002376001,Gigabyte Tech,TW,TWD,10102020.0,0.001699020898071505,6129181,1.0,2510984674.0
11674,2021-06-21,1341,KR14JZ,KR7014680003,Hansol Chemical,KR,KRW,55201000.0,0.0014432441048034138,6988155,1.0,2132971897.0
11675,2021-06-21,1341,IN601C,INE647O01011,ADITYA FASH.& RETAIL,IN,INR,40204020.0,0.0006206703275494611,B86PGH3,1.0,917289294.0
11676,2021-06-21,1341,KR05JZ,KR7042670000,Doosan Infracore,KR,KRW,50204020.0,0.0013978059764883602,6211679,1.0,2065818842.0
11677,2021-06-21,1341,MY23J8,MYL7153OO009,KOSSAN RUBBER,MY,MYR,20102015.0,0.0006807472355179417,B0DD1H9,1.0,1006077016.0
11678,2021-06-21,1341,MX802T,MX01GC2M0006,GRUPO CEMENTOS,MX,MXN,50101030.0,0.0008033003393737269,2946663,1.0,1187198370.0
11679,2021-06-21,1341,KR00X8,KR7000080002,HITEJINRO,KR,KRW,45101015.0,0.0007974411958753101,B05R492,1.0,1178539136.0
11680,2021-06-21,1341,HK1BBO,KYG7204G1064,POWERLONG COML.MAN.HDG.,CN,HKD,35101015.0,0.00045121699608452394,BKKFR36,1.0,666854047.0
11681,2021-06-21,1341,BR044A,BRMRFGACNOR0,MARFRIG GLOBAL FOODS,BR,BRL,45102020.0,0.0009794360656949063,B1YWHR4,1.0,1447509535.0
11682,2021-06-21,1341,EV061,RU000A0JNGA5,UNIPRO,RU,RUB,65101015.0,0.0002673706233488303,B196FC2,1.0,395147310.0
11665,2021-06-21,1341,CN8E4P,KYG4387E1070,H & H INTL. HDG.,CN,HKD,45102020.0,0.0005634981073899585,BF5L8M0,1.0,832794413.0
11683,2021-06-21,1341,CN8FH3,KYG371091086,FU SHOU YUAN INTL.GP.,CN,HKD,40201020.0,0.000872784148113586,BH4TZ73,1.0,1289888560.0
11664,2021-06-21,1341,KR82BW,KR7253450001,STUDIO DRAGON,KR,KRW,40301010.0,0.0006767046128899971,BDRY726,1.0,1000102420.0
11662,2021-06-21,1341,IN1028,INE121E01018,JSW ENERGY,IN,INR,65101015.0,0.0005979102738396922,B4X3ST8,1.0,883652188.0
11645,2021-06-21,1341,TW1AHH,TW0002014008,CHUNG HUNG STEEL,TW,TWD,55102010.0,0.0009708265451302025,6987602,1.0,1434785516.0
11646,2021-06-21,1341,MY20TF,MYL7106OO007,SUPERMAX,MY,MYR,20102015.0,0.0010219268795296028,B1V7L36,1.0,1510306751.0
11647,2021-06-21,1341,CN8CK3,KYG982771092,XTEP INTERNATIONAL HDG.,CN,HKD,40204020.0,0.0015092516874489442,B2RJYH8,1.0,2230524569.0
11648,2021-06-21,1341,KR20DQ,KR7007070006,GS RETAIL,KR,KRW,45201010.0,0.0005762918805029175,B7F9Q79,1.0,851702343.0
11649,2021-06-21,1341,KR18O8,KR7020150009,ILJIN MATERIALS,KR,KRW,10102015.0,0.0008948904347550899,B45LHQ0,1.0,1322559463.0
11650,2021-06-21,1341,KR07P7,KR7272210006,HANWHA SYSTEMS,KR,KRW,50201020.0,0.0005831658037505464,BJN3H96,1.0,861861321.0
11651,2021-06-21,1341,BR02TX,BRDTEXACNOR3,Duratex,BR,BRL,50101035.0,0.000806619623967272,B27WY88,1.0,1192103944.0
11652,2021-06-21,1341,BR801B,BRAZULACNPR4,AZUL PN,BR,BRL,40501010.0,0.00042480240325331627,BD97PR4,0.2273673,627815894.0
11653,2021-06-21,1341,CN871F,US06684L1035,BAOZUN SPN.ADR,CN,USD,10101020.0,0.00145122232800529,BY2ZJ69,1.0,2144762921.0
11654,2021-06-21,1341,RU601S,RU000A0JUG31,MOS CREDIT BANK,RU,RUB,30101010.0,0.0007799156646617532,BTSTNP7,1.0,1152638136.0
11655,2021-06-21,1341,635425,BMG2442N1048,COSCO SHIPPING PORTS,CN,HKD,50206030.0,0.0009113075290661024,6354251,1.0,1346822303.0
11656,2021-06-21,1341,KR04N2,KR7026960005,Dong suh,KR,KRW,45102020.0,0.0009146347614180212,6605993,1.0,1351739623.0
11657,2021-06-21,1341,589866,GRS393503008,MYTILINEOS,GR,EUR,50203000.0,0.0013383375138783181,5898664,1.0,1977930342.0
11658,2021-06-21,1341,KR04U9,KR7030000004,Cheil Worldwide,KR,KRW,40301020.0,0.0012308619321916322,6093231,1.0,1819092073.0
11659,2021-06-21,1341,KR801K,KR7285130001,SK CHEMICALS,KR,KRW,55201010.0,0.0012530604780579139,BF2RZ42,1.0,1851899326.0
11660,2021-06-21,1341,HK19IT,KYG8904A1004,TIMES CHINA HOLDINGS,CN,HKD,35101010.0,0.0005643554963525399,BH3FTS1,1.0,834061549.0
11661,2021-06-21,1341,IN0BBR,INE763G01038,ICICI SECURITIES,IN,INR,30202015.0,0.00046127732898968815,BF2LT08,1.0,681722223.0
11663,2021-06-21,1341,TH401F,TH0122C10Z04,KCE ELECTRONICS,TH,THB,10102015.0,0.0008969376544351548,BDZ7KL7,0.6586022,1325585051.0
11727,2021-06-21,1341,PH04PZ,PHY2518H1143,First Gen Corp,PH,PHP,65101015.0,0.00025504848670059656,B0XNCB0,0.8518241,376936412.0
11684,2021-06-21,1341,IN0AIX,INE092A01019,Tata Chemicals,IN,INR,55201000.0,0.0003659475446693308,6101167,0.4007286,540834240.0
11686,2021-06-21,1341,B02ZKQ,HK2380027329,CHINA POWER INTL.DEV.,CN,HKD,65101015.0,0.0005570748753609749,B02ZKQ8,1.0,823301512.0
11708,2021-06-21,1341,ZA20Q1,ZAE000145892,LIFE HEALTHCARE GP.HDG.,ZA,ZAR,20101010.0,0.00140802171493215,B4K90R1,1.0,2080916692.0
11709,2021-06-21,1341,CN8BK2,KYG9891U1334,ZHONGYU GAS HOLDINGS,CN,HKD,65102020.0,0.00048450128251602596,BDDLRK9,1.0,716044927.0
11710,2021-06-21,1341,CN8FPB,BMG570071099,LUYE PHARMA GROUP,CN,HKD,20103015.0,0.0007847426571525953,BNQ4GF3,1.0,1159771953.0
11711,2021-06-21,1341,HK1BLY,KYG674111011,OCUMENSION THERAPEUTICS,CN,HKD,20103010.0,0.00044228360470441395,BMGKSD6,1.0,653651379.0
11712,2021-06-21,1341,TW1AYY,US82706C1080,SILICON MOTION TECH.ADR 1:4,TW,USD,10102010.0,0.0013783836321516795,B0CL646,1.0,2037114540.0
11714,2021-06-21,1341,TW022T,TW0001907004,YFY,TW,TWD,55101015.0,0.0015025675867950806,6988616,1.0,2220646130.0
11715,2021-06-21,1341,KR05O4,KR7047050000,POSCO INTERNATIONAL,KR,KRW,50205010.0,0.000589484746655542,6344274,1.0,871200093.0
11716,2021-06-21,1341,KR11HU,KR7009240003,Hansem,KR,KRW,40202015.0,0.0007607071262574685,6536684,1.0,1124249818.0
11717,2021-06-21,1341,MX509X,MX01BA1D0003,INDUSTRIAS BACHOCO,MX,MXN,45102020.0,0.00039425809197345135,B1FJ6T9,1.0,582674426.0
11718,2021-06-21,1341,KR087Q,KR7357780006,Soulbrain,KR,KRW,55201020.0,0.0008122237273773858,BKPN4N4,1.0,1200386254.0
11719,2021-06-21,1341,KR62ZI,KR7145020004,HUGEL,KR,KRW,20103015.0,0.0010037596679843574,BZ1G175,1.0,1483457411.0
11720,2021-06-21,1341,IN05JT,INE053A01029,The Indian Hotel,IN,INR,40501025.0,0.0008601822092311748,B1FRT61,1.0,1271264142.0
11721,2021-06-21,1341,US03E3,US43289P1066,HIMAX TECHNOLOGIES ADR 1:2,TW,USD,10102010.0,0.0013022572925249789,B126TB6,1.0,1924607347.0
11722,2021-06-21,1341,HK1B4H,KYG9898C1024,ZHONGLIANG HOLDINGS GROUP,CN,HKD,35101010.0,0.000285261010531906,BKKJC88,1.0,421587531.0
11723,2021-06-21,1341,ZA21AM,ZAE000093779,SANTAM,ZA,ZAR,30302025.0,0.0004240249323640588,6061001,1.0,626666869.0
11724,2021-06-21,1341,KR51M3,KR7138040001,MERITZ FINANCIAL GROUP,KR,KRW,30302025.0,0.00048735215278220115,B4WRJD2,1.0,720258231.0
11725,2021-06-21,1341,MY23AZ,MYL5211OO007,SUNWAY,MY,MYR,35101010.0,0.0005774897151395055,B6VGS93,1.0,853472624.0
11707,2021-06-21,1341,BR30BG,BRSMTOACNOR3,SAO MARTINHO,BR,BRL,45102035.0,0.0008309556107128369,B1P3R43,1.0,1228070123.0
11685,2021-06-21,1341,CN8EM7,KYG844081060,CHINA TIAN.GP.CEMENT,CN,HKD,50101030.0,0.00024814599794000506,B7FL1V4,1.0,366735217.0
11706,2021-06-21,1341,TW03ZR,TW0002458007,Elan Microeltr,TW,TWD,10102010.0,0.0015198136046977383,6241513,1.0,2246134037.0
11704,2021-06-21,1341,KR02T6,KR7138930003,BNK FINANCIAL GROUP,KR,KRW,30101010.0,0.00127959656414255,B3S98W7,1.0,1891117034.0
11687,2021-06-21,1341,KR01W8,KR7002380004,KCC,KR,KRW,50203010.0,0.0007751896099201992,6490917,1.0,1145653495.0
11688,2021-06-21,1341,TW060V,TW0003044004,Tripod Tech,TW,TWD,10102015.0,0.0015117796822302569,6305721,1.0,2234260695.0
11689,2021-06-21,1341,BR02Y2,BREMBRACNOR4,Embraer,BR,BRL,50201010.0,0.0019145907645946438,B16FPG6,1.0,2829575594.0
11690,2021-06-21,1341,ET018,TRAGUBRF91E2,GUBRE FABRIKALARI,TR,TRY,55201015.0,0.00021693204099101075,B03MTC7,1.0,320604079.0
11691,2021-06-21,1341,TW11B2,TW0001477008,Makalot,TW,TWD,40204020.0,0.0013952163327871448,6580432,1.0,2061991605.0
11692,2021-06-21,1341,CN86Q3,US90138A1034,21VIANET GROUP ADR 1:6,CN,USD,10101020.0,0.0011513323070805905,B3Q0VS9,1.0,1701555161.0
11693,2021-06-21,1341,MX803U,MX01AL0C0004,ALPEK DE CV,MX,MXN,55201010.0,0.0002814716985124073,B85H8C9,1.0,415987303.0
11694,2021-06-21,1341,IN044D,INE171A01029,The Federal Bank,IN,INR,30101010.0,0.001149778906677316,BFT7KB7,0.74,1699259389.0
11695,2021-06-21,1341,B058ZV,TRECOLA00011,COCA COLA ICECEK,TR,TRY,45101020.0,0.0004578753615909346,B058ZV4,1.0,676694452.0
11696,2021-06-21,1341,BR05OV,BRBPANACNPR1,BANCO PAN PN,BR,BRL,30101010.0,0.0008987227584514602,BPY3V40,1.0,1328223258.0
11697,2021-06-21,1341,TW06QL,TW0003532008,FORMOSA SUMCO TECHNOLOGY,TW,TWD,10102010.0,0.0002708595613907638,B1HKJZ7,1.0,400303615.0
11698,2021-06-21,1341,IN047G,INE061F01013,Fortis Healthcar,IN,INR,20101010.0,0.000614397294350378,B1XC098,0.549291,908018372.0
11699,2021-06-21,1341,EG9058,EGS745L1C014,FAWRY FOR BKG.TECH,EG,EGP,50205015.0,0.000669416056319494,BJGWQG0,1.0,989330655.0
11700,2021-06-21,1341,CN1SG8,US12233L1070,BURNING ROCK BIOTECH ADS 1:1,CN,USD,20102020.0,0.0013121017192217392,BMBKH34,1.0,1939156435.0
11701,2021-06-21,1341,HK1ANZ,KYG4600E1089,HOPE EDUCATION GROUP,CN,HKD,40201010.0,0.0005693647974020089,BF0XL55,1.0,841464800.0
11702,2021-06-21,1341,KR1A6S,KR7375500006,DL E&C,KR,KRW,50101010.0,0.0011979488289464507,BNGJH11,1.0,1770449765.0
11703,2021-06-21,1341,TW12D5,TW0002108008,Nantex Industry,TW,TWD,55201010.0,0.0012582024517294346,6621267,1.0,1859498654.0
11705,2021-06-21,1341,521620,RU0009062285,AEROFLOT RUSS.AIRL.,RU,RUB,40501010.0,0.0006857140817614007,B58X588,1.0,1013417523.0
12147,2021-06-21,1341,MY22XL,MYL1171OO007,MALAYSIA BUILDING SOC.,MY,MYR,30101010.0,0.00024419077358875754,6556789,1.0,360889787.0
11713,2021-06-21,1341,IN04LU,INE935A01035,Glenmark Phrm,IN,INR,20103015.0,0.0007159004286023986,6698755,0.7943795,1058029955.0
12149,2021-06-21,1341,BR15Z7,BRMOVIACNOR0,MOVIDA PARTICIPACOES ON,BR,BRL,40201040.0,0.0003478589567940576,BD448C6,1.0,514101098.0
12591,2021-06-21,1341,CN0OD0,CNE1000002G3,CHINA COMMS.SVS.'H',CN,HKD,15102015.0,0.0007148147537117467,B1HVJ16,1.0,1056425435.0
12592,2021-06-21,1341,HK00LM,CNE1000004F1,SINOTRANS 'H',CN,HKD,50206060.0,0.0005668002751400185,6579010,1.0,837674690.0
12593,2021-06-21,1341,608071,CNE1000002Z3,DATANG INTL.PWR.GNRTN. 'H',CN,HKD,65101015.0,0.00031373062126514834,6080716,1.0,463662797.0
12594,2021-06-21,1341,CN24EJ,CNE000000HH6,SHAI.LJZ.FN&T.ZONE DEV. 'B',CN,USD,35101010.0,0.0007097913948870375,6798666,1.0,1049001408.0
12595,2021-06-21,1341,CN5329,CNE100001TJ4,BAIC MOTOR 'H',CN,HKD,40101020.0,0.00045879456389579947,BTF8BT7,1.0,678052942.0
12596,2021-06-21,1341,601564,CNE1000001V4,ANGANG STEEL 'H',CN,CNY,55102010.0,0.0005573294147391472,6015644,1.0,823677696.0
12597,2021-06-21,1341,CN24HM,CNE000000N14,CHONGQING CHANGAN AUTMB. 'B',CN,HKD,40101020.0,0.000450976506361968,6159478,1.0,666498627.0
12598,2021-06-21,1341,HK009A,CNE1000004C8,SINOPEC SHAI.PETROCHEM. 'H',CN,HKD,55201020.0,0.0005093937625607816,6797458,1.0,752833548.0
12599,2021-06-21,1341,CN1BAL,CNE1000003R8,MAANSHAN IRON & STL.'H',CN,CNY,55102010.0,0.000257513444782982,6600879,1.0,380579376.0
12600,2021-06-21,1341,CN57V6,CNE1000021L3,CHINA RY.SIGN.& COMM.'H',CN,HKD,50206025.0,0.00041734781458661413,BYVDW43,1.0,616798750.0
12601,2021-06-21,1341,CN1AW6,CNE100000437,SHANGHAI ELECTRIC GROUP H,CN,HKD,50204000.0,0.0004590853797229487,B07J656,1.0,678482739.0
12602,2021-06-21,1341,CN67BN,CNE1000027F2,DFZQ 'H',CN,HKD,30202015.0,0.0003730381346634543,BD31M48,1.0,551313430.0
12603,2021-06-21,1341,CN635D,CNE100002342,CHINA REINSURANCE (GP.) 'H',CN,HKD,30302020.0,0.00046449929177305195,BYYN347,1.0,686483965.0
12604,2021-06-21,1341,B018L7,CNE100000536,COSCO SHIPPING DEVELOPMENT 'H',CN,HKD,50206030.0,0.0005029428229924109,B018L76,1.0,743299698.0
12605,2021-06-21,1341,PH222,CNE100000FF3,METALLURG.CORP.OF CHINA 'H',CN,HKD,50101010.0,0.00045034904281481783,B42SRM0,1.0,665571298.0
12606,2021-06-21,1341,CN05HL,CNE100000387,GZH.BYSH.PHMHD.CO.'H',CN,CNY,20103015.0,0.0003239735665381944,6084387,1.0,478800856.0
12607,2021-06-21,1341,CN1TSL,CNE1000029M4,EVERBRIGHT SECURITIES 'H',CN,HKD,30202000.0,0.00016931113384759987,BDCSC73,1.0,250225093.0
